Index,Time,(Gimbal_Control).pitch_position_ref,(Gimbal_Control).present_mode,(Gimbal_Control).last_mode,(AutoAim_Control).armor_pitch,(MiniPC_Data).is_get_target,(AutoAim_Control).hit_mode
27158,27.158096,-7.61999989,1,1,-0,0,0
27159,27.159105,-7.61999989,1,1,-0,0,0
27160,27.160092,-7.61999989,1,1,-0,0,0
27161,27.161109,-7.61999989,1,1,-0,0,0
27162,27.162096,-7.61999989,1,1,-0,0,0
27163,27.163104,-7.61999989,1,1,-0,0,0
27164,27.164106,-7.61999989,1,1,-0,0,0
27165,27.165107,-7.61999989,1,1,-0,0,0
27166,27.166094,-7.61999989,1,1,-0,0,0
27167,27.167105,-7.61999989,1,1,-0,0,0
27168,27.168093,-7.61999989,1,1,-0,0,0
27169,27.169109,-7.61999989,1,1,-0,0,0
27170,27.170097,-7.61999989,1,1,-0,0,0
27171,27.171105,-7.61999989,1,1,-0,0,0
27172,27.172092,-7.61999989,1,1,-0,0,0
27173,27.173109,-7.61999989,1,1,-0,0,0
27174,27.174096,-7.61999989,1,1,-0,0,0
27175,27.175105,-7.61999989,1,1,-0,0,0
27176,27.176107,-7.61999989,1,1,-0,0,0
27177,27.177111,-7.61999989,1,1,-0,0,0
27178,27.178090,-7.61999989,1,1,-0,0,0
27179,27.179106,-7.61999989,1,1,-0,0,0
27180,27.180094,-7.61999989,1,1,-0,0,0
27181,27.181110,-7.61999989,1,1,-0,0,0
27182,27.182096,-7.61999989,1,1,-0,0,0
27183,27.183103,-7.61999989,1,1,-0,0,0
27184,27.184090,-7.61999989,1,1,-0,0,0
27185,27.185105,-7.61999989,1,1,-0,0,0
27186,27.186111,-7.61999989,1,1,-0,0,0
27187,27.187106,-7.61999989,1,1,-0,0,0
27188,27.188093,-7.61999989,1,1,-0,0,0
27189,27.189108,-7.61999989,1,1,-0,0,0
27190,27.190095,-7.61999989,1,1,-0,0,0
27191,27.191103,-7.61999989,1,1,-0,0,0
27192,27.192090,-7.61999989,1,1,-0,0,0
27193,27.193105,-7.61999989,1,1,-0,0,0
27194,27.194092,-7.61999989,1,1,-0,0,0
27195,27.195108,-7.61999989,1,1,-0,0,0
27196,27.196136,-7.61999989,1,1,-0,0,0
27197,27.197097,-7.61999989,1,1,-0,0,0
27198,27.198105,-7.61999989,1,1,-0,0,0
27199,27.199092,-7.61999989,1,1,-0,0,0
27200,27.200107,-7.61999989,1,1,-0,0,0
27201,27.201094,-7.61999989,1,1,-0,0,0
27202,27.202110,-7.61999989,1,1,-0,0,0
27203,27.203097,-7.61999989,1,1,-0,0,0
27204,27.204105,-7.61999989,1,1,-0,0,0
27205,27.205092,-7.61999989,1,1,-0,0,0
27206,27.206108,-7.62099981,1,1,-0,0,0
27207,27.207098,-7.62199974,1,1,-0,0,0
27208,27.208152,-7.62299967,1,1,-0,0,0
27209,27.209096,-7.6239996,1,1,-0,0,0
27210,27.210103,-7.62499952,1,1,-0,0,0
27211,27.211090,-7.62599945,1,1,-0,0,0
27212,27.212106,-7.62699938,1,1,-0,0,0
27213,27.213093,-7.62799931,1,1,-0,0,0
27214,27.214108,-7.62899923,1,1,-0,0,0
27215,27.215108,-7.62999916,1,1,-0,0,0
27216,27.216095,-7.63099909,1,1,-0,0,0
27217,27.217107,-7.63199902,1,1,-0,0,0
27218,27.218094,-7.63299894,1,1,-0,0,0
27219,27.219102,-7.63399887,1,1,-0,0,0
27220,27.220152,-7.6349988,1,1,-0,0,0
27221,27.221105,-7.63599873,1,1,-0,0,0
27222,27.222093,-7.63699865,1,1,-0,0,0
27223,27.223109,-7.63799858,1,1,-0,0,0
27224,27.224096,-7.63899851,1,1,-0,0,0
27225,27.225105,-7.63999844,1,1,-0,0,0
27226,27.226092,-7.64099836,1,1,-0,0,0
27227,27.227111,-7.64199829,1,1,-0,0,0
27228,27.228091,-7.64299822,1,1,-0,0,0
27229,27.229107,-7.64399815,1,1,-0,0,0
27230,27.230095,-7.64499807,1,1,-0,0,0
27231,27.231109,-7.645998,1,1,-0,0,0
27232,27.232110,-7.63999796,1,1,-0,0,0
27233,27.233089,-7.63399792,1,1,-0,0,0
27234,27.234105,-7.62799788,1,1,-0,0,0
27235,27.235093,-7.62199783,1,1,-0,0,0
27236,27.236109,-7.61599779,1,1,-0,0,0
27237,27.237100,-7.60999775,1,1,-0,0,0
27238,27.238109,-7.60399771,1,1,-0,0,0
27239,27.239096,-7.59799767,1,1,-0,0,0
27240,27.240104,-7.59199762,1,1,-0,0,0
27241,27.241106,-7.58599758,1,1,-0,0,0
27242,27.242107,-7.57999754,1,1,-0,0,0
27243,27.243094,-7.5739975,1,1,-0,0,0
27244,27.244102,-7.56799746,1,1,-0,0,0
27245,27.245090,-7.56199741,1,1,-0,0,0
27246,27.246106,-7.55599737,1,1,-0,0,0
27247,27.247096,-7.54999733,1,1,-0,0,0
27248,27.248103,-7.54399729,1,1,-0,0,0
27249,27.249089,-7.53799725,1,1,-0,0,0
27250,27.250105,-7.5319972,1,1,-0,0,0
27251,27.251111,-7.52599716,1,1,-0,0,0
27252,27.252107,-7.51999712,1,1,-0,0,0
27253,27.253107,-7.51399708,1,1,-0,0,0
27254,27.254094,-7.50799704,1,1,-0,0,0
27255,27.255110,-7.50199699,1,1,-0,0,0
27256,27.256097,-7.49599695,1,1,-0,0,0
27257,27.257107,-7.48999691,1,1,-0,0,0
27258,27.258094,-7.48399687,1,1,-0,0,0
27259,27.259102,-7.47799683,1,1,-0,0,0
27260,27.260097,-7.468997,1,1,-0,0,0
27261,27.261105,-7.45999718,1,1,-0,0,0
27262,27.262092,-7.45099735,1,1,-0,0,0
27263,27.263110,-7.44199753,1,1,-0,0,0
27264,27.264102,-7.4329977,1,1,-0,0,0
27265,27.265089,-7.42399788,1,1,-0,0,0
27266,27.266105,-7.41499805,1,1,-0,0,0
27267,27.267095,-7.40599823,1,1,-0,0,0
27268,27.268103,-7.39699841,1,1,-0,0,0
27269,27.269090,-7.38799858,1,1,-0,0,0
27270,27.270105,-7.37899876,1,1,-0,0,0
27271,27.271108,-7.36999893,1,1,-0,0,0
27272,27.272108,-7.36099911,1,1,-0,0,0
27273,27.273179,-7.35199928,1,1,-0,0,0
27274,27.274091,-7.34299946,1,1,-0,0,0
27275,27.275108,-7.33399963,1,1,-0,0,0
27276,27.276095,-7.32499981,1,1,-0,0,0
27277,27.277105,-7.31599998,1,1,-0,0,0
27278,27.278092,-7.30700016,1,1,-0,0,0
27279,27.279108,-7.29800034,1,1,-0,0,0
27280,27.280095,-7.28900051,1,1,-0,0,0
27281,27.281102,-7.28000069,1,1,-0,0,0
27282,27.282090,-7.27100086,1,1,-0,0,0
27283,27.283106,-7.26200104,1,1,-0,0,0
27284,27.284093,-7.25300121,1,1,-0,0,0
27285,27.285104,-7.24400139,1,1,-0,0,0
27286,27.286105,-7.23500156,1,1,-0,0,0
27287,27.287096,-7.22600174,1,1,-0,0,0
27288,27.288104,-7.21700191,1,1,-0,0,0
27289,27.289092,-7.20800209,1,1,-0,0,0
27290,27.290108,-7.19900227,1,1,-0,0,0
27291,27.291096,-7.19000244,1,1,-0,0,0
27292,27.292104,-7.18100262,1,1,-0,0,0
27293,27.293092,-7.17200279,1,1,-0,0,0
27294,27.294108,-7.16300297,1,1,-0,0,0
27295,27.295109,-7.15400314,1,1,-0,0,0
27296,27.296109,-7.14500332,1,1,-0,0,0
27297,27.297100,-7.13600349,1,1,-0,0,0
27298,27.298109,-7.12700367,1,1,-0,0,0
27299,27.299096,-7.11800385,1,1,-0,0,0
27300,27.300105,-7.10900402,1,1,-0,0,0
27301,27.301092,-7.1000042,1,1,-0,0,0
27302,27.302109,-7.08500433,1,1,-0,0,0
27303,27.303096,-7.07000446,1,1,-0,0,0
27304,27.304105,-7.0550046,1,1,-0,0,0
27305,27.305092,-7.04000473,1,1,-0,0,0
27306,27.306108,-7.02500486,1,1,-0,0,0
27307,27.307111,-7.010005,1,1,-0,0,0
27308,27.308091,-6.99500513,1,1,-0,0,0
27309,27.309107,-6.98000526,1,1,-0,0,0
27310,27.310095,-6.9650054,1,1,-0,0,0
27311,27.311103,-6.95000553,1,1,-0,0,0
27312,27.312090,-6.93500566,1,1,-0,0,0
27313,27.313105,-6.9200058,1,1,-0,0,0
27314,27.314091,-6.90500593,1,1,-0,0,0
27315,27.315107,-6.89000607,1,1,-0,0,0
27316,27.316094,-6.87700605,1,1,-0,0,0
27317,27.317113,-6.86400604,1,1,-0,0,0
27318,27.318161,-6.85100603,1,1,-0,0,0
27319,27.319106,-6.83800602,1,1,-0,0,0
27320,27.320093,-6.82500601,1,1,-0,0,0
27321,27.321287,-6.812006,1,1,-0,0,0
27322,27.322003,-6.79900599,1,1,-0,0,0
27323,27.323105,-6.78600597,1,1,-0,0,0
27324,27.324092,-6.77300596,1,1,-0,0,0
27325,27.325108,-6.76000595,1,1,-0,0,0
27326,27.326095,-6.74700594,1,1,-0,0,0
27327,27.327106,-6.73400593,1,1,-0,0,0
27328,27.328093,-6.72100592,1,1,-0,0,0
27329,27.329120,-6.70800591,1,1,-0,0,0
27330,27.330111,-6.69500589,1,1,-0,0,0
27331,27.331103,-6.68200588,1,1,-0,0,0
27332,27.332090,-6.66900587,1,1,-0,0,0
27333,27.333106,-6.65600586,1,1,-0,0,0
27334,27.334093,-6.64300585,1,1,-0,0,0
27335,27.335109,-6.63000584,1,1,-0,0,0
27336,27.336095,-6.61700583,1,1,-0,0,0
27337,27.337106,-6.60400581,1,1,-0,0,0
27338,27.338093,-6.5910058,1,1,-0,0,0
27339,27.339109,-6.57800579,1,1,-0,0,0
27340,27.340095,-6.56500578,1,1,-0,0,0
27341,27.341108,-6.55200577,1,1,-0,0,0
27342,27.342108,-6.53900576,1,1,-0,0,0
27343,27.343095,-6.52600574,1,1,-0,0,0
27344,27.344103,-6.51300573,1,1,-0,0,0
27345,27.345090,-6.50000572,1,1,-0,0,0
27346,27.346105,-6.48700571,1,1,-0,0,0
27347,27.347096,-6.4740057,1,1,-0,0,0
27348,27.348104,-6.46100569,1,1,-0,0,0
27349,27.349092,-6.44800568,1,1,-0,0,0
27350,27.350108,-6.43500566,1,1,-0,0,0
27351,27.351096,-6.42200565,1,1,-0,0,0
27352,27.352108,-6.40900564,1,1,-0,0,0
27353,27.353109,-6.39600563,1,1,-0,0,0
27354,27.354096,-6.38300562,1,1,-0,0,0
27355,27.355105,-6.37000561,1,1,-0,0,0
27356,27.356092,-6.3570056,1,1,-0,0,0
27357,27.357112,-6.34400558,1,1,-0,0,0
27358,27.358091,-6.3410058,1,1,-0,0,0
27359,27.359108,-6.33800602,1,1,-0,0,0
27360,27.360095,-6.33500624,1,1,-0,0,0
27361,27.361103,-6.33200645,1,1,-0,0,0
27362,27.362091,-6.32900667,1,1,-0,0,0
27363,27.363112,-6.32600689,1,1,-0,0,0
27364,27.364104,-6.32300711,1,1,-0,0,0
27365,27.365092,-6.32000732,1,1,-0,0,0
27366,27.366109,-6.31700754,1,1,-0,0,0
27367,27.367100,-6.31400776,1,1,-0,0,0
27368,27.368108,-6.31100798,1,1,-0,0,0
27369,27.369095,-6.30800819,1,1,-0,0,0
27370,27.370104,-6.30500841,1,1,-0,0,0
27371,27.371091,-6.30200863,1,1,-0,0,0
27372,27.372107,-6.29900885,1,1,-0,0,0
27373,27.373110,-6.29600906,1,1,-0,0,0
27374,27.374110,-6.29300928,1,1,-0,0,0
27375,27.375110,-6.2900095,1,1,-0,0,0
27376,27.376110,-6.28700972,1,1,-0,0,0
27377,27.377093,-6.28400993,1,1,-0,0,0
27378,27.378108,-6.28101015,1,1,-0,0,0
27379,27.379095,-6.27801037,1,1,-0,0,0
27380,27.380102,-6.27501059,1,1,-0,0,0
27381,27.381097,-6.2720108,1,1,-0,0,0
27382,27.382105,-6.26901102,1,1,-0,0,0
27383,27.383092,-6.26601124,1,1,-0,0,0
27384,27.384131,-6.26301146,1,1,-0,0,0
27385,27.385096,-6.26001167,1,1,-0,0,0
27386,27.386104,-6.25701189,1,1,-0,0,0
27387,27.387095,-6.25401211,1,1,-0,0,0
27388,27.388102,-6.25101233,1,1,-0,0,0
27389,27.389097,-6.24801254,1,1,-0,0,0
27390,27.390105,-6.24501276,1,1,-0,0,0
27391,27.391092,-6.24201298,1,1,-0,0,0
27392,27.392108,-6.2390132,1,1,-0,0,0
27393,27.393094,-6.23601341,1,1,-0,0,0
27394,27.394102,-6.23301363,1,1,-0,0,0
27395,27.395137,-6.23001385,1,1,-0,0,0
27396,27.396094,-6.22701406,1,1,-0,0,0
27397,27.397113,-6.22401428,1,1,-0,0,0
27398,27.398092,-6.2210145,1,1,-0,0,0
27399,27.399108,-6.21801472,1,1,-0,0,0
27400,27.400095,-6.21701479,1,1,-0,0,0
27401,27.401102,-6.21601486,1,1,-0,0,0
27402,27.402097,-6.21501493,1,1,-0,0,0
27403,27.403105,-6.21401501,1,1,-0,0,0
27404,27.404092,-6.21301508,1,1,-0,0,0
27405,27.405108,-6.21201515,1,1,-0,0,0
27406,27.406122,-6.21101522,1,1,-0,0,0
27407,27.407109,-6.2100153,1,1,-0,0,0
27408,27.408109,-6.20901537,1,1,-0,0,0
27409,27.409096,-6.20801544,1,1,-0,0,0
27410,27.410104,-6.20701551,1,1,-0,0,0
27411,27.411091,-6.20601559,1,1,-0,0,0
27412,27.412107,-6.20501566,1,1,-0,0,0
27413,27.413094,-6.20401573,1,1,-0,0,0
27414,27.414103,-6.20401573,0,1,-0,0,0
27415,27.415090,-6.20401573,0,0,-0,0,0
27416,27.416106,-6.20401573,0,0,-0,0,0
27417,27.417097,-6.20401573,0,0,-0,0,0
27418,27.418191,-6.20401573,0,0,-0,0,0
27419,27.419002,-6.20401573,0,0,-0,0,0
27420,27.420106,-6.20401573,0,0,-0,0,0
27421,27.421094,-6.20401573,0,0,-0,0,0
27422,27.422110,-6.20401573,0,0,-0,0,0
27423,27.423089,-6.20401573,0,0,-0,0,0
27424,27.424105,-6.20401573,0,0,-0,0,0
27425,27.425093,-6.20401573,0,0,-0,0,0
27426,27.426109,-6.20401573,0,0,-0,0,0
27427,27.427100,-6.20401573,0,0,-0,0,0
27428,27.428136,-6.20401573,0,0,-0,0,0
27429,27.429125,-6.20401573,0,0,-0,0,0
27430,27.430108,-6.20401573,0,0,-0,0,0
27431,27.431108,-6.20401573,0,0,-0,0,0
27432,27.432096,-6.20401573,0,0,-0,0,0
27433,27.433104,-6.20401573,0,0,-0,0,0
27434,27.434091,-6.20401573,0,0,-0,0,0
27435,27.435108,-6.20401573,0,0,-0,0,0
27436,27.436095,-6.20401573,0,0,-0,0,0
27437,27.437107,-6.20401573,0,0,-0,0,0
27438,27.438094,-6.20401573,0,0,-0,0,0
27439,27.439102,-6.20401573,0,0,-0,0,0
27440,27.440131,-6.20401573,0,0,-0,0,0
27441,27.441098,-6.20401573,0,0,-0,0,0
27442,27.442106,-6.20401573,0,0,-0,0,0
27443,27.443093,-6.20401573,0,0,-0,0,0
27444,27.444108,-6.20401573,0,0,-0,0,0
27445,27.445095,-6.20401573,0,0,-0,0,0
27446,27.446102,-6.20401573,0,0,-0,0,0
27447,27.447100,-6.20401573,0,0,-0,0,0
27448,27.448108,-6.20401573,0,0,-0,0,0
27449,27.449095,-6.20401573,0,0,-0,0,0
27450,27.450103,-6.20401573,0,0,-0,0,0
27451,27.451089,-6.20401573,0,0,-0,0,0
27452,27.452112,-6.20401573,0,0,-0,0,0
27453,27.453104,-6.20401573,0,0,-0,0,0
27454,27.454091,-6.20401573,0,0,-0,0,0
27455,27.455106,-6.20401573,0,0,-0,0,0
27456,27.456093,-6.20601559,0,0,-0,0,0
27457,27.457112,-6.20801544,0,0,-0,0,0
27458,27.458091,-6.2100153,0,0,-0,0,0
27459,27.459107,-6.21201515,0,0,-0,0,0
27460,27.460093,-6.21401501,0,0,-0,0,0
27461,27.461109,-6.21601486,0,0,-0,0,0
27462,27.462129,-6.21801472,0,0,-0,0,0
27463,27.463100,-6.22001457,0,0,-0,0,0
27464,27.464108,-6.22201443,0,0,-0,0,0
27465,27.465095,-6.22401428,0,0,-0,0,0
27466,27.466102,-6.22601414,0,0,-0,0,0
27467,27.467093,-6.22801399,0,0,-0,0,0
27468,27.468108,-6.23001385,0,0,-0,0,0
27469,27.469096,-6.2320137,0,0,-0,0,0
27470,27.470103,-6.23401356,0,0,-0,0,0
27471,27.471090,-6.23601341,0,0,-0,0,0
27472,27.472105,-6.23801327,0,0,-0,0,0
27473,27.473108,-6.24001312,0,0,-0,0,0
27474,27.474108,-6.24201298,0,0,-0,0,0
27475,27.475095,-6.24401283,0,0,-0,0,0
27476,27.476102,-6.24601269,0,0,-0,0,0
27477,27.477101,-6.24801254,0,0,-0,0,0
27478,27.478109,-6.2500124,0,0,-0,0,0
27479,27.479096,-6.25201225,0,0,-0,0,0
27480,27.480109,-6.25401211,0,0,-0,0,0
27481,27.481109,-6.25601196,0,0,-0,0,0
27482,27.482097,-6.25801182,0,0,-0,0,0
27483,27.483105,-6.26001167,0,0,-0,0,0
27484,27.484108,-6.26201153,0,0,-0,0,0
27485,27.485109,-6.26401138,0,0,-0,0,0
27486,27.486096,-6.26601124,0,0,-0,0,0
27487,27.487108,-6.26801109,0,0,-0,0,0
27488,27.488095,-6.27001095,0,0,-0,0,0
27489,27.489103,-6.2720108,0,0,-0,0,0
27490,27.490091,-6.27401066,0,0,-0,0,0
27491,27.491107,-6.27601051,0,0,-0,0,0
27492,27.492095,-6.27801037,0,0,-0,0,0
27493,27.493103,-6.28001022,0,0,-0,0,0
27494,27.494107,-6.28201008,0,0,-0,0,0
27495,27.495108,-6.28400993,0,0,-0,0,0
27496,27.496095,-6.28600979,0,0,-0,0,0
27497,27.497107,-6.28800964,0,0,-0,0,0
27498,27.498094,-6.28900957,0,0,-0,0,0
27499,27.499102,-6.2900095,0,0,-0,0,0
27500,27.500089,-6.29100943,0,0,-0,0,0
27501,27.501106,-6.29200935,0,0,-0,0,0
27502,27.502093,-6.29300928,0,0,-0,0,0
27503,27.503110,-6.29400921,0,0,-0,0,0
27504,27.504089,-6.29500914,0,0,-0,0,0
27505,27.505109,-6.29600906,0,0,-0,0,0
27506,27.506109,-6.29700899,0,0,-0,0,0
27507,27.507100,-6.29800892,0,0,-0,0,0
27508,27.508109,-6.29900885,0,0,-0,0,0
27509,27.509095,-6.30000877,0,0,-0,0,0
27510,27.510102,-6.3010087,0,0,-0,0,0
27511,27.511089,-6.30200863,0,0,-0,0,0
27512,27.512105,-6.30300856,0,0,-0,0,0
27513,27.513092,-6.30400848,0,0,-0,0,0
27514,27.514107,-6.30500841,0,0,-0,0,0
27515,27.515183,-6.30600834,0,0,-0,0,0
27516,27.516003,-6.30700827,0,0,-0,0,0
27517,27.517108,-6.30800819,0,0,-0,0,0
27518,27.518095,-6.30900812,0,0,-0,0,0
27519,27.519103,-6.31000805,0,0,-0,0,0
27520,27.520090,-6.31100798,0,0,-0,0,0
27521,27.521105,-6.3120079,0,0,-0,0,0
27522,27.522092,-6.31300783,0,0,-0,0,0
27523,27.523108,-6.31400776,0,0,-0,0,0
27524,27.524095,-6.31500769,0,0,-0,0,0
27525,27.525103,-6.31600761,0,0,-0,0,0
27526,27.526112,-6.31600761,0,0,-0,0,0
27527,27.527107,-6.31600761,0,0,-0,0,0
27528,27.528094,-6.31600761,0,0,-0,0,0
27529,27.529109,-6.31600761,0,0,-0,0,0
27530,27.530096,-6.31600761,0,0,-0,0,0
27531,27.531104,-6.31600761,0,0,-0,0,0
27532,27.532091,-6.31600761,0,0,-0,0,0
27533,27.533237,-6.31600761,0,0,-0,0,0
27534,27.534008,-6.31600761,0,0,-0,0,0
27535,27.535103,-6.31600761,0,0,-0,0,0
27536,27.536114,-6.31600761,0,0,-0,0,0
27537,27.537114,-6.31600761,0,0,-0,0,0
27538,27.538106,-6.31600761,0,0,-0,0,0
27539,27.539093,-6.31600761,0,0,-0,0,0
27540,27.540109,-6.31600761,0,0,-0,0,0
27541,27.541096,-6.31600761,0,0,-0,0,0
27542,27.542104,-6.31600761,0,0,-0,0,0
27543,27.543091,-6.31600761,0,0,-0,0,0
27544,27.544107,-6.31600761,0,0,-0,0,0
27545,27.545094,-6.31600761,0,0,-0,0,0
27546,27.546102,-6.31600761,0,0,-0,0,0
27547,27.547093,-6.31600761,0,0,-0,0,0
27548,27.548110,-6.31600761,0,0,-0,0,0
27549,27.549103,-6.31600761,0,0,-0,0,0
27550,27.550090,-6.31600761,0,0,-0,0,0
27551,27.551106,-6.31600761,0,0,-0,0,0
27552,27.552094,-6.31600761,0,0,-0,0,0
27553,27.553102,-6.31600761,0,0,-0,0,0
27554,27.554089,-6.31600761,0,0,-0,0,0
27555,27.555106,-6.31600761,0,0,-0,0,0
27556,27.556093,-6.31600761,0,0,-0,0,0
27557,27.557113,-6.31600761,0,0,-0,0,0
27558,27.558116,-6.31600761,0,0,-0,0,0
27559,27.559105,-6.31600761,0,0,-0,0,0
27560,27.560105,-6.31600761,0,0,-0,0,0
27561,27.561093,-6.31600761,0,0,-0,0,0
27562,27.562109,-6.31600761,0,0,-0,0,0
27563,27.563097,-6.31600761,0,0,-0,0,0
27564,27.564105,-6.31600761,0,0,-0,0,0
27565,27.565093,-6.31600761,0,0,-0,0,0
27566,27.566109,-6.31600761,0,0,-0,0,0
27567,27.567100,-6.31600761,0,0,-0,0,0
27568,27.568108,-6.31600761,0,0,-0,0,0
27569,27.569096,-6.31600761,0,0,-0,0,0
27570,27.570132,-6.31600761,0,0,-0,0,0
27571,27.571127,-6.31600761,0,0,-0,0,0
27572,27.572104,-6.31600761,0,0,-0,0,0
27573,27.573092,-6.31600761,0,0,-0,0,0
27574,27.574108,-6.31600761,0,0,-0,0,0
27575,27.575094,-6.31600761,0,0,-0,0,0
27576,27.576109,-6.31600761,0,0,-0,0,0
27577,27.577100,-6.31600761,0,0,-0,0,0
27578,27.578107,-6.31600761,0,0,-0,0,0
27579,27.579094,-6.31600761,0,0,-0,0,0
27580,27.580102,-6.31600761,0,0,-0,0,0
27581,27.581097,-6.31600761,0,0,-0,0,0
27582,27.582111,-6.31600761,0,0,-0,0,0
27583,27.583103,-6.31600761,0,0,-0,0,0
27584,27.584090,-6.31600761,0,0,-0,0,0
27585,27.585106,-6.31600761,0,0,-0,0,0
27586,27.586109,-6.31600761,0,0,-0,0,0
27587,27.587112,-6.31600761,0,0,-0,0,0
27588,27.588091,-6.31600761,0,0,-0,0,0
27589,27.589107,-6.31600761,0,0,-0,0,0
27590,27.590094,-6.31600761,0,0,-0,0,0
27591,27.591109,-6.31600761,0,0,-0,0,0
27592,27.592096,-6.31600761,0,0,-0,0,0
27593,27.593134,-6.31600761,0,0,-0,0,0
27594,27.594095,-6.31600761,0,0,-0,0,0
27595,27.595102,-6.31600761,0,0,-0,0,0
27596,27.596097,-6.31500769,0,0,-0,0,0
27597,27.597108,-6.31400776,0,0,-0,0,0
27598,27.598095,-6.31300783,0,0,-0,0,0
27599,27.599102,-6.3120079,0,0,-0,0,0
27600,27.600089,-6.31100798,0,0,-0,0,0
27601,27.601105,-6.31000805,0,0,-0,0,0
27602,27.602092,-6.30900812,0,0,-0,0,0
27603,27.603107,-6.30800819,0,0,-0,0,0
27604,27.604094,-6.30700827,0,0,-0,0,0
27605,27.605166,-6.30600834,0,0,-0,0,0
27606,27.606110,-6.30500841,0,0,-0,0,0
27607,27.607101,-6.30400848,0,0,-0,0,0
27608,27.608108,-6.30300856,0,0,-0,0,0
27609,27.609095,-6.30200863,0,0,-0,0,0
27610,27.610104,-6.3010087,0,0,-0,0,0
27611,27.611091,-6.30000877,0,0,-0,0,0
27612,27.612107,-6.29900885,0,0,-0,0,0
27613,27.613095,-6.29800892,0,0,-0,0,0
27614,27.614103,-6.29700899,0,0,-0,0,0
27615,27.615091,-6.29600906,0,0,-0,0,0
27616,27.616107,-6.29500914,0,0,-0,0,0
27617,27.617108,-6.29400921,0,0,-0,0,0
27618,27.618109,-6.29300928,0,0,-0,0,0
27619,27.619096,-6.29200935,0,0,-0,0,0
27620,27.620105,-6.29100943,0,0,-0,0,0
27621,27.621092,-6.2900095,0,0,-0,0,0
27622,27.622109,-6.28900957,0,0,-0,0,0
27623,27.623096,-6.28800964,0,0,-0,0,0
27624,27.624105,-6.28600979,0,0,-0,0,0
27625,27.625092,-6.28400993,0,0,-0,0,0
27626,27.626108,-6.28201008,0,0,-0,0,0
27627,27.627099,-6.28001022,0,0,-0,0,0
27628,27.628107,-6.27801037,0,0,-0,0,0
27629,27.629108,-6.27601051,0,0,-0,0,0
27630,27.630096,-6.27401066,0,0,-0,0,0
27631,27.631104,-6.2720108,0,0,-0,0,0
27632,27.632091,-6.27001095,0,0,-0,0,0
27633,27.633108,-6.26801109,0,0,-0,0,0
27634,27.634095,-6.26601124,0,0,-0,0,0
27635,27.635103,-6.26401138,0,0,-0,0,0
27636,27.636091,-6.26201153,0,0,-0,0,0
27637,27.637114,-6.26001167,0,0,-0,0,0
27638,27.638111,-6.25801182,0,0,-0,0,0
27639,27.639103,-6.25601196,0,0,-0,0,0
27640,27.640089,-6.25401211,0,0,-0,0,0
27641,27.641104,-6.25201225,0,0,-0,0,0
27642,27.642091,-6.2500124,0,0,-0,0,0
27643,27.643107,-6.24801254,0,0,-0,0,0
27644,27.644094,-6.24601269,0,0,-0,0,0
27645,27.645110,-6.24401283,0,0,-0,0,0
27646,27.646097,-6.24201298,0,0,-0,0,0
27647,27.647108,-6.24001312,0,0,-0,0,0
27648,27.648095,-6.23801327,0,0,-0,0,0
27649,27.649111,-6.23601341,0,0,-0,0,0
27650,27.650102,-6.23401356,0,0,-0,0,0
27651,27.651089,-6.2320137,0,0,-0,0,0
27652,27.652105,-6.23101377,0,0,-0,0,0
27653,27.653092,-6.23001385,0,0,-0,0,0
27654,27.654108,-6.22901392,0,0,-0,0,0
27655,27.655095,-6.22801399,0,0,-0,0,0
27656,27.656102,-6.22701406,0,0,-0,0,0
27657,27.657092,-6.22601414,0,0,-0,0,0
27658,27.658108,-6.22501421,0,0,-0,0,0
27659,27.659120,-6.22401428,0,0,-0,0,0
27660,27.660111,-6.22301435,0,0,-0,0,0
27661,27.661103,-6.22201443,0,0,-0,0,0
27662,27.662090,-6.2210145,0,0,-0,0,0
27663,27.663106,-6.22001457,0,0,-0,0,0
27664,27.664093,-6.21901464,0,0,-0,0,0
27665,27.665108,-6.21801472,0,0,-0,0,0
27666,27.666095,-6.21701479,0,0,-0,0,0
27667,27.667106,-6.21601486,0,0,-0,0,0
27668,27.668093,-6.21501493,0,0,-0,0,0
27669,27.669109,-6.21401501,0,0,-0,0,0
27670,27.670095,-6.21301508,0,0,-0,0,0
27671,27.671111,-6.21201515,0,0,-0,0,0
27672,27.672103,-6.21101522,0,0,-0,0,0
27673,27.673090,-6.2100153,0,0,-0,0,0
27674,27.674106,-6.20901537,0,0,-0,0,0
27675,27.675093,-6.20801544,0,0,-0,0,0
27676,27.676110,-6.20701551,0,0,-0,0,0
27677,27.677101,-6.20601559,0,0,-0,0,0
27678,27.678109,-6.20501566,0,0,-0,0,0
27679,27.679097,-6.20401573,0,0,-0,0,0
27680,27.680105,-6.2030158,0,0,-0,0,0
27681,27.681195,-6.20201588,0,0,-0,0,0
27682,27.682007,-6.20101595,0,0,-0,0,0
27683,27.683102,-6.20001602,0,0,-0,0,0
27684,27.684090,-6.19901609,0,0,-0,0,0
27685,27.685106,-6.19801617,0,0,-0,0,0
27686,27.686094,-6.19701624,0,0,-0,0,0
27687,27.687113,-6.19601631,0,0,-0,0,0
27688,27.688092,-6.19501638,0,0,-0,0,0
27689,27.689109,-6.19401646,0,0,-0,0,0
27690,27.690107,-6.19301653,0,0,-0,0,0
27691,27.691108,-6.1920166,0,0,-0,0,0
