Index,Time,((Motor_shooterMotorLeft).encoder).speed,((Shoot_Control).shoot_speed).referee_bullet_speed[0],((Shoot_Control).shoot_left).fdb,((Shoot_Control).shoot_right).fdb,((Motor_shooterMotorRight).encoder).speed,shoot_diff_tick
10106,10.106090,25.1510983,29.0400009,25.1510983,25.1510983,25.1510983,102
10107,10.107088,25.2520065,29.0400009,25.2520065,25.3150902,25.3150902,102
10108,10.108090,25.107811,29.0400009,25.107811,24.909544,24.909544,102
10109,10.109105,24.7833729,29.0400009,24.7833729,25.2964268,25.2964268,102
10110,10.110086,25.1993332,29.0400009,25.1993332,25.3513527,25.3513527,102
10111,10.111089,25.3409672,29.0400009,25.3409672,24.8982983,24.8982983,102
10112,10.112087,25.0669003,29.0400009,25.0669003,25.1238499,25.1238499,102
10113,10.113089,25.4417572,29.0400009,25.4417572,25.3781757,25.3781757,102
10114,10.114088,25.2159557,29.0400009,25.2159557,25.0421009,25.0421009,102
10115,10.115089,25.0421009,29.0400009,25.0421009,25.1438618,25.1438618,102
10116,10.116088,25.2600956,29.0400009,25.2600956,25.1692638,25.1692638,102
10117,10.117090,25.3781757,29.0400009,25.3781757,24.7605267,24.7605267,102
10118,10.118088,24.9816418,29.0400009,24.9816418,25.1618843,25.1618843,102
10119,10.119085,25.0026035,29.0400009,25.0026035,25.038372,25.038372,102
10120,10.120105,24.7164497,29.0400009,24.7164497,24.7253914,24.7253914,102
10121,10.121086,24.8623581,29.0400009,24.8623581,25.1363029,25.1363029,102
10122,10.122087,25.3509254,29.0400009,25.3509254,25.1329308,25.1329308,102
10123,10.123085,25.1528721,29.0400009,25.1528721,24.8104095,24.8104095,102
10124,10.124086,25.185915,29.0400009,25.185915,25.2510109,25.2510109,102
10125,10.125093,25.4417572,29.0400009,25.4417572,25.2146797,25.2146797,102
10126,10.126085,24.9636173,29.0400009,24.9636173,25.0602665,25.0602665,102
10127,10.127093,25.2964268,29.0400009,25.2964268,25.3781757,25.3781757,102
10128,10.128085,25.3691654,29.0400009,25.3691654,25.071764,25.071764,102
10129,10.129086,25.0357132,29.0400009,25.0357132,25.1147652,25.1147652,102
10130,10.130088,25.2529869,29.0400009,25.2529869,25.5212555,25.5212555,102
10131,10.131110,25.1566963,29.0400009,25.1566963,25.0274963,25.0274963,102
10132,10.132100,24.8059425,29.0400009,24.8059425,25.0693512,25.0693512,102
10133,10.133089,25.185915,29.0400009,25.185915,25.3509254,25.3509254,102
10134,10.134091,25.3236771,29.0400009,25.3236771,25.0239334,25.0239334,102
10135,10.135089,25.1618843,29.0400009,25.1618843,25.0357132,25.0357132,102
10136,10.136090,25.3507118,29.0400009,25.3507118,25.2510109,25.2510109,102
10137,10.137088,25.2782612,29.0400009,25.2782612,25.0330162,25.0330162,102
10138,10.138090,24.7969284,29.0400009,24.7969284,25.1438618,25.1438618,102
10139,10.139091,24.9131794,29.0400009,24.9131794,25.2880535,25.2880535,102
10140,10.140092,25.2172184,29.0400009,25.2172184,24.8595257,24.8595257,102
10141,10.141090,25.2656345,29.0400009,25.2656345,24.9502468,24.9502468,102
10142,10.142091,25.2964268,29.0400009,25.2964268,25.3327599,25.3327599,102
10143,10.143099,25.2159557,29.0400009,25.2159557,24.9906521,24.9906521,102
10144,10.144102,24.9785175,29.0400009,24.9785175,25.1329308,25.1329308,102
10145,10.145091,25.2957802,29.0400009,25.2957802,25.2328472,25.2328472,102
10146,10.146093,25.3418446,29.0400009,25.3418446,24.9331074,24.9331074,102
10147,10.147091,25.2249699,29.0400009,25.2249699,25.0807743,25.0807743,102
10148,10.148092,25.3145943,29.0400009,25.3145943,25.1348476,25.1348476,102
10149,10.149093,25.1708946,29.0400009,25.1708946,24.9816418,24.9816418,102
10150,10.150086,24.9578915,29.0400009,24.9578915,25.067606,25.067606,102
10151,10.151093,25.1549091,29.0400009,25.1549091,25.2758484,25.2758484,102
10152,10.152085,25.2600956,29.0400009,25.2600956,24.9149399,24.9149399,102
10153,10.153092,25.2408466,29.0400009,25.2408466,25.0784321,25.0784321,102
10154,10.154104,25.2691784,29.0400009,25.2691784,25.3418446,25.3418446,102
10155,10.155093,25.1168232,29.0400009,25.1168232,24.9996662,24.9996662,102
10156,10.156086,24.7514439,29.0400009,24.7514439,25.2055969,25.2055969,102
10157,10.157085,25.3232441,29.0400009,25.3232441,25.3327599,25.3327599,102
10158,10.158087,25.2429924,29.0400009,25.2429924,24.9936619,24.9936619,102
10159,10.159088,24.909544,29.0400009,24.909544,25.3236771,25.3236771,102
10160,10.160090,25.1918373,29.0400009,25.1918373,25.4322491,25.4322491,102
10161,10.161105,25.1134243,29.0400009,25.1134243,24.9092522,24.9092522,102
10162,10.162086,24.6842422,29.0400009,24.6842422,25.4871731,25.4871731,102
10163,10.163088,25.4054241,29.0400009,25.4054241,25.1979332,25.1979332,102
10164,10.164087,25.1874294,29.0400009,25.1874294,25.0119686,25.0119686,102
10165,10.165113,25.1329308,29.0400009,25.1329308,25.2782612,25.2782612,102
10166,10.166104,25.2610168,29.0400009,25.2610168,25.1692638,25.1692638,102
10167,10.167085,25.0267029,29.0400009,25.0267029,24.8554707,24.8554707,102
10168,10.168088,24.8374462,29.0400009,24.8374462,25.4780903,25.4780903,102
10169,10.169089,25.3690929,29.0400009,25.3690929,25.0965996,25.0965996,102
10170,10.170091,25.1367378,29.0400009,25.1367378,24.6505508,24.6505508,102
10171,10.171089,25.3037548,29.0400009,25.3037548,25.2305241,25.2305241,102
10172,10.172091,25.160181,29.0400009,25.160181,25.0760574,25.0760574,102
10173,10.173090,24.67523,29.0400009,24.67523,24.9512711,24.9512711,102
10174,10.174091,24.8422737,29.0400009,24.8422737,25.3690929,25.3690929,102
10175,10.175090,25.270031,29.0400009,25.270031,24.9310646,24.9310646,102
10176,10.176117,24.9603558,29.0400009,24.9603558,24.9603558,24.9603558,102
10177,10.177102,25.0693512,29.0400009,25.0693512,25.3600082,25.3600082,102
10178,10.178092,25.3415546,29.0400009,25.3415546,24.996685,24.996685,102
10179,10.179088,24.877409,29.0400009,24.877409,25.0920238,25.0920238,102
10180,10.180087,25.0473137,29.0400009,25.0473137,25.4139481,25.4139481,102
10181,10.181088,25.1382389,29.0400009,25.1382389,25.2107258,25.2107258,102
10182,10.182087,25.2397518,29.0400009,25.2397518,25.1126766,25.1126766,102
10183,10.183089,25.2429924,29.0400009,25.2429924,25.387188,25.387188,102
10184,10.184088,25.2774677,29.0400009,25.2774677,24.8967724,24.8967724,102
10185,10.185089,24.9275684,29.0400009,24.9275684,25.3509254,25.3509254,102
10186,10.186088,25.0875149,29.0400009,25.0875149,25.3055096,25.3055096,102
10187,10.187089,25.4054241,29.0400009,25.4054241,24.8915195,24.8915195,102
10188,10.188086,25.1528721,29.0400009,25.1528721,24.9996662,24.9996662,102
10189,10.189107,25.1889229,29.0400009,25.1889229,25.1528721,25.1528721,102
10190,10.190087,25.1814499,29.0400009,25.1814499,24.9042377,24.9042377,102
10191,10.191089,25.0339718,29.0400009,25.0339718,24.8982983,24.8982983,102
10192,10.192087,25.1147652,29.0400009,25.1147652,25.1329308,25.1329308,102
10193,10.193088,25.5338135,29.0400009,25.5338135,24.8513565,24.8513565,102
10194,10.194086,25.2419281,29.0400009,25.2419281,25.0965996,25.0965996,102
10195,10.195088,25.3241043,29.0400009,25.3241043,25.2339821,25.2339821,102
10196,10.196086,25.3232441,29.0400009,25.3232441,24.787775,24.787775,102
10197,10.197087,24.8901367,29.0400009,24.8901367,25.3424091,25.3424091,102
10198,10.198085,25.1492977,29.0400009,25.1492977,25.2408466,25.2408466,102
10199,10.199090,25.0741405,29.0400009,25.0741405,24.9996662,24.9996662,102
10200,10.200112,24.877409,29.0400009,24.877409,25.1367378,25.1367378,102
10201,10.201165,25.1624699,29.0400009,25.1624699,25.3687973,25.3687973,102
10202,10.202093,25.0602665,29.0400009,25.0602665,24.9421883,24.9421883,102
10203,10.203085,24.75634,29.0400009,24.75634,25.1799088,25.1799088,102
10204,10.204086,25.1420135,29.0400009,25.1420135,25.160181,25.160181,102
10205,10.205093,25.3507118,29.0400009,25.3507118,24.7786922,24.7786922,102
10206,10.206085,25.0421009,29.0400009,25.0421009,25.2146797,25.2146797,102
10207,10.207093,25.3602943,29.0400009,25.3602943,25.3245258,25.3245258,102
10208,10.208085,25.0577469,29.0400009,25.0577469,24.8380203,24.8380203,102
10209,10.209086,24.945591,29.0400009,24.945591,25.2429924,25.2429924,102
10210,10.210088,25.5301971,29.0400009,25.5301971,25.1297207,25.1297207,102
10211,10.211086,25.1456051,29.0400009,25.1456051,24.9037323,24.9037323,102
10212,10.212087,24.9603558,29.0400009,24.9603558,25.3509254,25.3509254,102
10213,10.213100,25.4971924,29.0400009,25.4971924,25.1420135,25.1420135,102
10214,10.214089,25.0148525,29.0400009,25.0148525,24.9331074,24.9331074,102
10215,10.215091,24.9906521,29.0400009,24.9906521,25.3601513,25.3601513,102
10216,10.216089,25.3145943,29.0400009,25.3145943,24.996685,24.996685,102
10217,10.217090,25.3232441,29.0400009,25.3232441,24.787775,24.787775,102
10218,10.218088,25.1708946,29.0400009,25.1708946,25.3511391,25.3511391,102
10219,10.219093,25.0651989,29.0400009,25.0651989,24.9131794,24.9131794,102
10220,10.220091,24.6627941,29.0400009,24.6627941,24.9726276,24.9726276,102
10221,10.221092,25.1999836,29.0400009,25.1999836,25.238636,25.238636,102
10222,10.222091,25.2069454,29.0400009,25.2069454,25.0148525,25.0148525,102
10223,10.223093,25.1874294,29.0400009,25.1874294,24.8374462,24.8374462,102
10224,10.224100,25.2055969,29.0400009,25.2055969,25.3509254,25.3509254,102
10225,10.225089,25.3598652,29.0400009,25.3598652,24.9876022,24.9876022,102
10226,10.226092,24.869524,29.0400009,24.869524,25.1329308,25.1329308,102
10227,10.227090,25.0086784,29.0400009,25.0086784,25.4502735,25.4502735,102
10228,10.228092,25.1168232,29.0400009,25.1168232,24.9996662,24.9996662,102
10229,10.229093,24.9636173,29.0400009,24.9636173,25.2873459,25.2873459,102
10230,10.230086,25.2082767,29.0400009,25.2082767,25.5212555,25.5212555,102
10231,10.231085,25.1269989,29.0400009,25.1269989,25.0736389,25.0736389,102
10232,10.232087,24.8563309,29.0400009,24.8563309,25.1692638,25.1692638,102
10233,10.233086,25.0057678,29.0400009,25.0057678,25.4054241,25.4054241,102
10234,10.234088,25.0988007,29.0400009,25.0988007,25.1238499,25.1238499,102
10235,10.235110,25.2055969,29.0400009,25.2055969,25.0267029,25.0267029,102
10236,10.236106,25.1147652,29.0400009,25.1147652,25.2510109,25.2510109,102
10237,10.237086,25.2591572,29.0400009,25.2591572,24.9240227,24.9240227,102
10238,10.238089,24.8644829,29.0400009,24.8644829,25.071764,25.071764,102
10239,10.239090,24.9578915,29.0400009,24.9578915,25.0830822,25.0830822,102
10240,10.240092,25.2351017,29.0400009,25.2351017,24.8237572,24.8237572,102
10241,10.241090,25.1718502,29.0400009,25.1718502,25.1061993,25.1061993,102
10242,10.242092,25.2510109,29.0400009,25.2510109,25.2964268,25.2964268,102
10243,10.243091,25.1168232,29.0400009,25.1168232,24.9546051,24.9546051,102
10244,10.244093,24.9204197,29.0400009,24.9204197,25.0693512,25.0693512,102
10245,10.245091,25.1783485,29.0400009,25.1783485,25.3327599,25.3327599,102
10246,10.246093,25.1979332,29.0400009,25.1979332,25.0148525,25.0148525,102
10247,10.247107,25.2237625,29.0400009,25.2237625,25.1528721,25.1528721,102
10248,10.248087,25.1979332,29.0400009,25.1979332,25.270031,25.270031,102
10249,10.249093,24.9996662,29.0400009,24.9996662,25.0239334,25.0239334,102
10250,10.250091,24.8326988,29.0400009,24.8326988,25.297699,25.297699,102
10251,10.251093,25.3316631,29.0400009,25.3316631,25.1659241,25.1659241,102
10252,10.252091,25.1874294,29.0400009,25.1874294,24.7605267,24.7605267,102
10253,10.253103,25.2500038,29.0400009,25.2500038,25.1783485,25.1783485,102
10254,10.254091,25.4054241,29.0400009,25.4054241,25.2691784,25.2691784,102
10255,10.255093,25.0267029,29.0400009,25.0267029,24.8825073,24.8825073,102
10256,10.256091,24.892952,29.0400009,24.892952,25.1692638,25.1692638,102
10257,10.257093,25.3055096,29.0400009,25.3055096,25.2419281,25.2419281,102
10258,10.258115,24.9847164,29.0400009,24.9847164,24.9185581,24.9185581,102
10259,10.259103,24.9042377,29.0400009,24.9042377,25.3962002,25.3962002,102
10260,10.260092,25.2351017,29.0400009,25.2351017,25.1188526,25.1188526,102
10261,10.261085,24.928009,29.0400009,24.928009,25.0405502,25.0405502,102
10262,10.262092,24.9058571,29.0400009,24.9058571,25.4962578,25.4962578,102
10263,10.263093,25.306078,29.0400009,25.306078,25.0807743,25.0807743,102
10264,10.264091,25.0965996,29.0400009,25.0965996,24.8513565,24.8513565,102
10265,10.265092,25.4239502,29.0400009,25.4239502,25.3055096,25.3055096,102
10266,10.266090,25.4235916,29.0400009,25.4235916,24.996685,24.996685,102
10267,10.267092,25.0176888,29.0400009,25.0176888,24.909544,24.909544,102
10268,10.268090,25.1147652,29.0400009,25.1147652,25.1618843,25.1618843,102
10269,10.269110,25.2790432,29.0400009,25.2790432,24.8554707,24.8554707,102
10270,10.270108,25.2351017,29.0400009,25.2351017,24.8014011,24.8014011,102
10271,10.271107,25.2479382,29.0400009,25.2479382,25.0551834,25.0551834,102
10272,10.272087,25.1056824,29.0400009,25.1056824,24.8513565,24.8513565,102
10273,10.273088,24.9570408,29.0400009,24.9570408,24.9603558,24.9603558,102
10274,10.274087,24.996685,29.0400009,24.996685,25.3327599,25.3327599,102
10275,10.275088,25.1168232,29.0400009,25.1168232,24.9365807,24.9365807,102
10276,10.276086,24.9785175,29.0400009,24.9785175,25.0784321,25.0784321,102
10277,10.277088,25.2957802,29.0400009,25.2957802,25.3236771,25.3236771,102
10278,10.278086,25.0807743,29.0400009,25.0807743,25.0537395,25.0537395,102
10279,10.279090,24.7253914,29.0400009,24.7253914,25.1456795,25.1456795,102
10280,10.280088,24.8326988,29.0400009,24.8326988,25.468298,25.468298,102
10281,10.281106,25.3031483,29.0400009,25.3031483,25.0432739,25.0432739,102
10282,10.282086,25.0176888,29.0400009,25.0176888,25.3055096,25.3055096,102
10283,10.283088,25.3145943,29.0400009,25.3145943,25.2790432,25.2790432,102
10284,10.284086,25.1420135,29.0400009,25.1420135,24.9876022,24.9876022,102
10285,10.285087,25.0760574,29.0400009,25.0760574,25.1238499,25.1238499,102
10286,10.286085,25.0239334,29.0400009,25.0239334,25.3236771,25.3236771,102
10287,10.287087,25.1979332,29.0400009,25.1979332,24.9636173,24.9636173,102
10288,10.288086,24.9996662,29.0400009,24.9996662,25.0357132,25.0357132,102
10289,10.289091,25.0537395,29.0400009,25.0537395,25.3327599,25.3327599,102
10290,10.290089,25.1009693,29.0400009,25.1009693,24.9578915,24.9578915,102
10291,10.291091,24.8665199,29.0400009,24.8665199,25.0828686,25.0828686,102
10292,10.292089,25.1401424,29.0400009,25.1401424,25.1420135,25.1420135,102
10293,10.293102,25.2782612,29.0400009,25.2782612,24.9421883,24.9421883,102
10294,10.294093,24.9636173,29.0400009,24.9636173,25.2873459,25.2873459,102
10295,10.295092,25.3963432,29.0400009,25.3963432,25.2529869,25.2529869,102
10296,10.296085,25.2055969,29.0400009,25.2055969,24.9444408,24.9444408,102
10297,10.297093,25.0302792,29.0400009,25.0302792,25.160181,25.160181,102
10298,10.298086,25.1708946,29.0400009,25.1708946,25.2249699,25.2249699,102
10299,10.299087,25.1297207,29.0400009,25.1297207,24.9365807,24.9365807,102
10300,10.300089,25.0115452,29.0400009,25.0115452,25.1993332,25.1993332,102
10301,10.301088,25.1176987,29.0400009,25.1176987,25.2093639,25.2093639,102
10302,10.302090,24.8013992,29.0400009,24.8013992,24.8876896,24.8876896,102
10303,10.303089,24.6515293,29.0400009,24.6515293,25.2520065,25.2520065,102
10304,10.304108,25.2305241,29.0400009,25.2305241,25.1676044,25.1676044,102
10305,10.305089,24.945591,29.0400009,24.945591,24.869524,24.869524,102
10306,10.306091,24.9275684,29.0400009,24.9275684,25.2520065,25.2520065,102
10307,10.307089,25.3071899,29.0400009,25.3071899,24.9290848,24.9290848,102
10308,10.308091,25.0459538,29.0400009,25.0459538,24.8798428,24.8798428,102
10309,10.309106,25.1329308,29.0400009,25.1329308,25.4417572,25.4417572,102
10310,10.310087,25.4139481,29.0400009,25.4139481,24.9936619,24.9936619,102
10311,10.311089,25.3502693,29.0400009,25.3502693,24.8890705,24.8890705,102
10312,10.312088,25.2510109,29.0400009,25.2510109,25.3781757,25.3781757,102
10313,10.313090,25.3509254,29.0400009,25.3509254,25.0421009,25.0421009,102
10314,10.314088,25.1197815,29.0400009,25.1197815,25.0119686,25.0119686,102
10315,10.315108,25.1456795,29.0400009,25.1456795,25.4497166,25.4497166,102
10316,10.316088,25.1692638,29.0400009,25.1692638,24.9845047,24.9845047,102
10317,10.317091,24.9816418,29.0400009,24.9816418,25.0057678,25.0057678,102
10318,10.318089,25.2328472,29.0400009,25.2328472,25.3509254,25.3509254,102
10319,10.319093,24.9042377,29.0400009,24.9042377,24.9816418,24.9816418,102
10320,10.320090,24.6682987,29.0400009,24.6682987,25.0232391,25.0232391,102
10321,10.321092,25.0188713,29.0400009,25.0188713,25.2174339,25.2174339,102
10322,10.322090,25.2328472,29.0400009,25.2328472,24.8513565,24.8513565,102
10323,10.323091,25.1168232,29.0400009,25.1168232,24.9546051,24.9546051,102
10324,10.324089,25.2510109,29.0400009,25.2510109,25.1965122,25.1965122,102
10325,10.325090,25.3781757,29.0400009,25.3781757,24.8604412,24.8604412,102
10326,10.326088,24.9421883,29.0400009,24.9421883,25.1056824,25.1056824,102
10327,10.327107,25.0897865,29.0400009,25.0897865,25.2790432,25.2790432,102
10328,10.328087,25.3236771,29.0400009,25.3236771,24.7743607,24.7743607,102
10329,10.329092,25.1528721,29.0400009,25.1528721,25.0537395,25.0537395,102
10330,10.330089,25.3693027,29.0400009,25.3693027,25.2548943,25.2548943,102
10331,10.331091,24.9688511,29.0400009,24.9688511,25.1718502,25.1718502,102
10332,10.332089,24.6787777,29.0400009,24.6787777,25.2591572,25.2591572,102
10333,10.333090,25.1584549,29.0400009,25.1584549,25.2328472,25.2328472,102
10334,10.334088,25.2510109,29.0400009,25.2510109,24.996685,24.996685,102
10335,10.335090,25.0807743,29.0400009,25.0807743,25.0807743,25.0807743,102
10336,10.336088,25.160181,29.0400009,25.160181,25.2691784,25.2691784,102
10337,10.337089,25.3140907,29.0400009,25.3140907,24.9421883,24.9421883,102
10338,10.338104,24.8284359,29.0400009,24.8284359,25.1258354,25.1258354,102
10339,10.339087,24.9936619,29.0400009,24.9936619,25.1725082,25.1725082,102
10340,10.340089,25.1277943,29.0400009,25.1277943,24.909544,24.909544,102
10341,10.341087,25.0432739,29.0400009,25.0432739,25.0990925,25.0990925,102
10342,10.342088,25.1438618,29.0400009,25.1438618,25.4054241,25.4054241,102
10343,10.343086,25.2328472,29.0400009,25.2328472,24.8464584,24.8464584,102
10344,10.344088,24.7786922,29.0400009,24.7786922,25.2237625,25.2237625,102
10345,10.345086,25.3781757,29.0400009,25.3781757,25.2328472,25.2328472,102
10346,10.346087,25.3236771,29.0400009,25.3236771,24.8967724,24.8967724,102
10347,10.347085,25.1168232,29.0400009,25.1168232,25.2520065,25.2520065,102
10348,10.348087,25.2880535,29.0400009,25.2880535,25.2339821,25.2339821,102
10349,10.349129,24.8825073,29.0400009,24.8825073,25.0330162,25.0330162,102
10350,10.350089,24.8237572,29.0400009,24.8237572,25.4407749,25.4407749,102
10351,10.351087,25.3409672,29.0400009,25.3409672,25.0551834,25.0551834,102
10352,10.352089,25.1309872,29.0400009,25.1309872,24.7423592,24.7423592,102
10353,10.353087,25.1329308,29.0400009,25.1329308,25.3690929,25.3690929,102
10354,10.354089,25.3150902,29.0400009,25.3150902,25.2328472,25.2328472,102
10355,10.355088,25.0057678,29.0400009,25.0057678,24.8374462,24.8374462,102
10356,10.356090,24.6515293,29.0400009,24.6515293,25.3418446,25.3418446,102
10357,10.357088,25.3232441,29.0400009,25.3232441,24.996685,24.996685,102
10358,10.358090,25.0537395,29.0400009,25.0537395,24.8194218,24.8194218,102
10359,10.359092,25.0562553,29.0400009,25.0562553,25.2351017,25.2351017,102
10360,10.360085,25.1635628,29.0400009,25.1635628,24.9400063,24.9400063,102
10361,10.361108,24.8998737,29.0400009,24.8998737,24.8851261,24.8851261,102
10362,10.362085,24.9694347,29.0400009,24.9694347,25.4417572,25.4417572,102
10363,10.363093,25.2249699,29.0400009,25.2249699,24.9996662,24.9996662,102
10364,10.364086,25.1584549,29.0400009,25.1584549,24.9058571,24.9058571,102
10365,10.365085,25.2782612,29.0400009,25.2782612,25.3872585,25.3872585,102
10366,10.366087,25.270031,29.0400009,25.270031,25.0693512,25.0693512,102
10367,10.367085,25.0143642,29.0400009,25.0143642,25.1474667,25.1474667,102
10368,10.368087,25.036726,29.0400009,25.036726,25.3412647,25.3412647,102
10369,10.369106,25.107811,29.0400009,25.107811,24.9876022,24.9876022,102
10370,10.370086,25.1277943,29.0400009,25.1277943,25.0204868,25.0204868,102
10371,10.371088,25.1566963,29.0400009,25.1566963,25.1474667,25.1474667,102
10372,10.372087,25.0693512,29.0400009,25.0693512,24.8331909,24.8331909,102
10373,10.373105,24.9845047,29.0400009,24.9845047,24.9876022,24.9876022,102
10374,10.374087,25.0330162,29.0400009,25.0330162,25.2146797,25.2146797,102
10375,10.375085,25.1708946,29.0400009,25.1708946,24.873497,24.873497,102
10376,10.376088,25.1767616,29.0400009,25.1767616,24.9149399,24.9149399,102
10377,10.377086,25.2237625,29.0400009,25.2237625,25.2782612,25.2782612,102
10378,10.378088,24.9847164,29.0400009,24.9847164,25.0447254,25.0447254,102
10379,10.379207,24.6717377,29.0400009,24.6717377,25.1618843,25.1618843,102
10380,10.380088,25.0026035,29.0400009,25.0026035,25.2529869,25.2529869,102
10381,10.381090,25.2843914,29.0400009,25.2843914,25.0405502,25.0405502,102
10382,10.382089,25.1510983,29.0400009,25.1510983,25.160181,25.160181,102
10383,10.383091,25.2610168,29.0400009,25.2610168,25.2520065,25.2520065,102
10384,10.384088,25.2146797,29.0400009,25.2146797,24.8876896,24.8876896,102
10385,10.385125,25.0760574,29.0400009,25.0760574,25.0784321,25.0784321,102
10386,10.386089,25.1692638,29.0400009,25.1692638,25.2510109,25.2510109,102
10387,10.387087,25.2339821,29.0400009,25.2339821,24.8194218,24.8194218,102
10388,10.388089,24.9816418,29.0400009,24.9816418,24.9636173,24.9636173,102
10389,10.389090,25.1348476,29.0400009,25.1348476,25.2873459,25.2873459,102
10390,10.390091,25.1814499,29.0400009,25.1814499,24.7037926,24.7037926,102
10391,10.391090,24.8293076,29.0400009,24.8293076,24.9905834,24.9905834,102
10392,10.392091,25.1420135,29.0400009,25.1420135,25.1874294,25.1874294,102
10393,10.393089,25.3873329,29.0400009,25.3873329,24.7605267,24.7605267,102
10394,10.394090,25.0602665,29.0400009,25.0602665,25.2419281,25.2419281,102
10395,10.395268,25.3601513,29.0400009,25.3601513,25.2339821,25.2339821,102
10396,10.396122,25.0965996,29.0400009,25.0965996,24.7605267,24.7605267,102
10397,10.397087,25.0485897,29.0400009,25.0485897,25.1783485,25.1783485,102
10398,10.398085,25.1348476,29.0400009,25.1348476,25.1258354,25.1258354,102
10399,10.399090,24.7969284,29.0400009,24.7969284,24.6985626,24.6985626,102
10400,10.400088,24.8684673,29.0400009,24.8684673,25.2970676,25.2970676,102
10401,10.401090,25.4438267,29.0400009,25.4438267,25.0339718,25.0339718,102
10402,10.402088,24.7833729,29.0400009,24.7833729,24.8967724,24.8967724,102
10403,10.403089,25.0239334,29.0400009,25.0239334,25.1618843,25.1618843,102
10404,10.404087,25.4962578,29.0400009,25.4962578,24.9603558,24.9603558,102
10405,10.405089,25.2683125,29.0400009,25.2683125,24.7696075,24.7696075,102
10406,10.406087,24.9240227,29.0400009,24.9240227,25.3781757,25.3781757,102
10407,10.407088,25.071764,29.0400009,25.071764,25.0807743,25.0807743,102
10408,10.408099,24.6842422,29.0400009,24.6842422,24.8554707,24.8554707,102
10409,10.409092,24.7473278,29.0400009,24.7473278,25.4235916,25.4235916,102
10410,10.410093,25.1725082,29.0400009,25.1725082,25.0473137,25.0473137,102
10411,10.411091,25.052578,29.0400009,25.052578,24.9075279,24.9075279,102
10412,10.412092,25.1218319,29.0400009,25.1218319,25.3236771,25.3236771,102
10413,10.413091,25.2964268,29.0400009,25.2964268,25.0965996,25.0965996,102
10414,10.414092,24.8374462,29.0400009,24.8374462,25.1510983,25.1510983,102
10415,10.415090,25.0965996,29.0400009,25.0965996,25.2159557,25.2159557,102
10416,10.416091,25.1238499,29.0400009,25.1238499,24.8150253,24.8150253,102
10417,10.417089,25.185915,29.0400009,25.185915,24.8876896,24.8876896,102
10418,10.418091,25.0897865,29.0400009,25.0897865,25.2339821,25.2339821,102
10419,10.419117,24.8237572,29.0400009,24.8237572,24.7611599,24.7611599,102
10420,10.420101,24.6091423,29.0400009,24.6091423,24.9310646,24.9310646,102
10421,10.421091,24.9842777,29.0400009,24.9842777,25.0246677,25.0246677,102
10422,10.422093,25.160181,29.0400009,25.160181,24.8241062,24.8241062,102
10423,10.423092,25.107811,29.0400009,25.107811,24.9546051,24.9546051,102
10424,10.424085,25.3415546,29.0400009,25.3415546,25.1056824,25.1056824,102
10425,10.425092,25.1874294,29.0400009,25.1874294,24.9785175,24.9785175,102
10426,10.426085,24.7293034,29.0400009,24.7293034,25.2510109,25.2510109,102
10427,10.427093,25.0875149,29.0400009,25.0875149,25.2069454,25.2069454,102
10428,10.428086,25.107811,29.0400009,25.107811,24.873497,24.873497,102
10429,10.429290,24.9636173,29.0400009,24.9636173,25.160181,25.160181,102
10430,10.430114,25.1367378,29.0400009,25.1367378,25.2887573,25.2887573,102
10431,10.431088,25.1363029,29.0400009,25.1363029,24.9352131,24.9352131,102
10432,10.432089,24.7332764,29.0400009,24.7332764,25.0875149,25.0875149,102
10433,10.433091,25.1218319,29.0400009,25.1218319,25.2055969,25.2055969,102
10434,10.434090,25.2055969,29.0400009,25.2055969,24.9240227,24.9240227,102
10435,10.435092,25.2600956,29.0400009,25.2600956,24.996685,24.996685,102
10436,10.436090,25.071764,29.0400009,25.071764,25.1348476,25.1348476,102
10437,10.437092,25.0760574,29.0400009,25.0760574,24.892952,24.892952,102
10438,10.438090,24.7881908,29.0400009,24.7881908,25.1596985,25.1596985,102
10439,10.439086,24.9112625,29.0400009,24.9112625,25.2489796,25.2489796,102
10440,10.440085,25.1918373,29.0400009,25.1918373,24.734333,24.734333,102
10441,10.441087,24.9715958,29.0400009,24.9715958,25.1999836,25.1999836,102
10442,10.442111,25.1692638,29.0400009,25.1692638,25.2782612,25.2782612,102
10443,10.443092,25.0176888,29.0400009,25.0176888,24.9005299,24.9005299,102
10444,10.444085,24.6969452,29.0400009,24.6969452,25.3781757,25.3781757,102
10445,10.445093,25.0784321,29.0400009,25.0784321,25.1692638,25.1692638,102
10446,10.446086,25.2133827,29.0400009,25.2133827,24.7464695,24.7464695,102
10447,10.447093,25.1188526,29.0400009,25.1188526,25.2172184,25.2172184,102
10448,10.448086,25.3418446,29.0400009,25.3418446,25.1874294,25.1874294,102
10449,10.449087,25.0176888,29.0400009,25.0176888,24.7293034,24.7293034,102
10450,10.450088,24.8952961,29.0400009,24.8952961,25.0853519,25.0853519,102
10451,10.451086,25.3409672,29.0400009,25.3409672,25.0711842,25.0711842,102
10452,10.452087,25.1692638,29.0400009,25.1692638,24.8471756,24.8471756,102
10453,10.453100,25.1584549,29.0400009,25.1584549,25.0239334,25.0239334,102
10454,10.454089,25.4605713,29.0400009,25.4605713,24.869524,24.869524,102
