Index,Time,((Shoot_Control).feed_ang).ref,((Shoot_Control).feed_ang).fdb,(AutoAim_Control).buff_pitch
40712,40.712511,803.324463,808.057861,4.73999977
40713,40.713507,803.324463,807.79541,4.73999977
40714,40.714507,803.324463,807.637939,4.73999977
40715,40.715575,803.324463,807.446289,4.73999977
40716,40.716519,803.324463,807.236328,4.73999977
40717,40.717528,803.324463,807.084961,4.73999977
40718,40.718508,803.324463,806.96167,4.73999977
40719,40.719508,803.324463,806.807861,4.73999977
40720,40.720512,803.324463,806.583252,4.73999977
40721,40.721507,803.324463,806.405029,4.73999977
40722,40.722512,803.324463,806.2854,4.73999977
40723,40.723512,803.324463,806.14502,4.73999977
40724,40.724508,803.324463,805.981445,4.67999983
40725,40.725601,803.324463,805.81543,4.67999983
40726,40.726510,803.324463,805.697021,4.67999983
40727,40.727507,803.324463,805.609131,4.67999983
40728,40.728507,803.324463,805.522461,4.67999983
40729,40.729511,803.324463,805.432129,4.67999983
40730,40.730511,803.324463,805.334473,4.67999983
40731,40.731510,803.324463,805.212402,4.67999983
40732,40.732510,803.324463,805.100098,4.67999983
40733,40.733514,803.324463,805.015869,4.67999983
40734,40.734514,803.324463,804.953613,4.67999983
40735,40.735535,803.324463,804.906006,4.67999983
40736,40.736527,803.324463,804.857178,4.67999983
40737,40.737514,803.324463,804.80957,4.67999983
40738,40.738513,803.324463,804.761963,4.67999983
40739,40.739509,803.324463,804.713135,4.67999983
40740,40.740508,803.324463,804.665527,4.67999983
40741,40.741514,803.324463,804.613037,4.67999983
40742,40.742513,803.324463,804.559326,4.67999983
40743,40.743509,803.324463,804.512939,4.67999983
40744,40.744508,803.324463,804.476318,4.69000006
40745,40.745512,803.324463,804.42749,4.69000006
40746,40.746511,803.324463,804.396973,4.69000006
40747,40.747526,803.324463,804.371338,4.69000006
40748,40.748514,803.324463,804.348145,4.69000006
40749,40.749513,803.324463,804.334717,4.69000006
40750,40.750509,803.324463,804.316406,4.69000006
40751,40.751511,803.324463,804.304199,4.69000006
40752,40.752514,803.324463,804.295654,4.69000006
40753,40.753513,803.324463,804.287109,4.69000006
40754,40.754509,803.324463,804.278564,4.69000006
40755,40.755508,803.324463,804.27124,4.69000006
40756,40.756511,803.324463,804.265137,4.69000006
40757,40.757511,803.324463,804.260254,4.69000006
40758,40.758514,803.324463,804.25415,4.69000006
40759,40.759524,803.324463,804.249268,4.69000006
40760,40.760512,803.324463,804.243164,4.69000006
40761,40.761514,803.324463,804.234619,4.69000006
40762,40.762510,803.324463,804.224854,4.69000006
40763,40.763509,803.324463,804.215088,4.69000006
40764,40.764512,803.324463,804.202881,4.6500001
40765,40.765511,803.324463,804.185791,4.6500001
40766,40.766507,803.324463,804.16626,4.6500001
40767,40.767514,803.324463,804.144287,4.6500001
40768,40.768510,803.324463,804.123535,4.6500001
40769,40.769558,803.324463,804.101563,4.6500001
40770,40.770565,803.324463,804.07959,4.6500001
40771,40.771514,803.324463,804.058838,4.6500001
40772,40.772511,803.324463,804.040527,4.6500001
40773,40.773511,803.324463,804.024658,4.6500001
40774,40.774507,803.324463,804.017334,4.6500001
40775,40.775507,803.324463,804.013672,4.6500001
40776,40.776511,803.324463,804.013672,4.6500001
40777,40.777511,803.324463,804.013672,4.6500001
40778,40.778507,803.324463,804.014893,4.6500001
40779,40.779532,803.324463,804.013672,4.6500001
40780,40.780522,803.324463,804.008789,4.6500001
40781,40.781514,803.324463,804.001465,4.6500001
40782,40.782514,803.324463,803.991699,4.6500001
40783,40.783510,803.324463,803.978271,4.6500001
40784,40.784510,803.324463,803.963623,4.53999996
40785,40.785514,803.324463,803.948975,4.53999996
40786,40.786514,803.324463,803.937988,4.53999996
40787,40.787510,803.324463,803.928223,4.53999996
40788,40.788510,803.324463,803.925781,4.53999996
40789,40.789514,803.324463,803.931885,4.53999996
40790,40.790514,803.324463,803.936768,4.53999996
40791,40.791514,803.324463,803.942871,4.53999996
40792,40.792526,803.324463,803.945313,4.53999996
40793,40.793514,803.324463,803.944092,4.53999996
40794,40.794514,803.324463,803.94043,4.53999996
40795,40.795511,803.324463,803.927002,4.53999996
40796,40.796510,803.324463,803.913574,4.53999996
40797,40.797507,803.324463,803.895264,4.53999996
40798,40.798514,803.324463,803.879395,4.53999996
40799,40.799511,803.324463,803.865967,4.53999996
40800,40.800511,803.324463,803.856201,4.53999996
40801,40.801508,803.324463,803.850098,4.53999996
40802,40.802507,803.324463,803.858643,4.53999996
40803,40.803522,803.324463,803.858643,4.53999996
40804,40.804514,803.324463,803.868408,4.67000008
40805,40.805509,803.324463,803.868408,4.67000008
40806,40.806509,803.324463,803.867188,4.67000008
40807,40.807512,803.324463,803.865967,4.67000008
40808,40.808511,803.324463,803.845215,4.67000008
40809,40.809507,803.324463,803.831787,4.67000008
40810,40.810514,803.324463,803.822021,4.67000008
40811,40.811512,803.324463,803.813477,4.67000008
40812,40.812511,803.324463,803.809814,4.67000008
40813,40.813568,803.324463,803.817139,4.67000008
40814,40.814511,803.324463,803.823242,4.67000008
40815,40.815507,803.324463,803.829346,4.67000008
40816,40.816514,803.324463,803.829346,4.67000008
40817,40.817510,803.324463,803.829346,4.67000008
40818,40.818509,803.324463,803.820801,4.67000008
40819,40.819512,803.324463,803.811035,4.67000008
40820,40.820511,803.324463,803.80249,4.67000008
40821,40.821509,803.324463,803.797607,4.67000008
40822,40.822509,803.324463,803.793945,4.67000008
40823,40.823512,803.324463,803.798828,4.67000008
40824,40.824511,803.324463,803.806152,4.5999999
40825,40.825527,803.324463,803.812256,4.5999999
40826,40.826616,803.324463,803.814697,4.5999999
40827,40.827511,803.324463,803.814697,4.5999999
40828,40.828507,803.324463,803.808594,4.5999999
40829,40.829514,803.324463,803.798828,4.5999999
40830,40.830510,803.324463,803.791504,4.5999999
40831,40.831512,803.324463,803.786621,4.5999999
40832,40.832507,803.324463,803.78418,4.5999999
40833,40.833514,803.324463,803.790283,4.5999999
40834,40.834510,803.324463,803.796387,4.5999999
40835,40.835533,803.324463,803.80249,4.5999999
40836,40.836523,803.324463,803.806152,4.5999999
40837,40.837512,803.324463,803.807373,4.5999999
40838,40.838512,803.324463,803.80127,4.5999999
40839,40.839508,803.324463,803.792725,4.5999999
40840,40.840508,803.324463,803.7854,4.5999999
40841,40.841507,803.324463,803.781738,4.5999999
40842,40.842507,803.324463,803.779297,4.5999999
40843,40.843511,803.324463,803.7854,4.5999999
40844,40.844511,803.324463,803.792725,4.61000013
40845,40.845507,803.324463,803.798828,4.61000013
40846,40.846507,803.324463,803.800049,4.61000013
40847,40.847523,803.324463,803.80127,4.61000013
40848,40.848507,803.324463,803.796387,4.61000013
40849,40.849512,803.324463,803.789063,4.61000013
40850,40.850512,803.324463,803.782959,4.61000013
40851,40.851511,803.324463,803.780518,4.61000013
40852,40.852511,803.324463,803.778076,4.61000013
40853,40.853507,803.324463,803.782959,4.61000013
40854,40.854507,803.324463,803.789063,4.61000013
40855,40.855511,803.324463,803.795166,4.61000013
40856,40.856511,803.324463,803.795166,4.61000013
40857,40.857527,803.324463,803.796387,4.61000013
40858,40.858511,803.324463,803.792725,4.61000013
40859,40.859508,803.324463,803.786621,4.61000013
40860,40.860508,803.324463,803.782959,4.61000013
40861,40.861507,803.324463,803.780518,4.61000013
40862,40.862507,803.324463,803.779297,4.61000013
40863,40.863511,803.324463,803.78418,4.61000013
40864,40.864511,803.324463,803.786621,4.5999999
40865,40.865508,803.324463,803.790283,4.5999999
40866,40.866507,803.324463,803.791504,4.5999999
40867,40.867509,803.324463,803.791504,4.5999999
40868,40.868525,803.324463,803.789063,4.5999999
40869,40.869509,803.324463,803.7854,4.5999999
40870,40.870512,803.324463,803.78418,4.5999999
40871,40.871507,803.324463,803.782959,4.5999999
40872,40.872510,803.324463,803.782959,4.5999999
40873,40.873509,803.324463,803.78418,4.5999999
40874,40.874513,803.324463,803.7854,4.5999999
40875,40.875512,803.324463,803.786621,4.5999999
40876,40.876507,803.324463,803.786621,4.5999999
40877,40.877514,803.324463,803.786621,4.5999999
40878,40.878510,803.324463,803.786621,4.5999999
40879,40.879625,803.324463,803.786621,4.5999999
40880,40.880522,803.324463,803.786621,4.5999999
40881,40.881508,803.324463,803.786621,4.5999999
40882,40.882512,803.324463,803.786621,4.5999999
40883,40.883511,803.324463,803.786621,4.5999999
40884,40.884507,803.324463,803.786621,4.34000015
40885,40.885514,803.324463,803.786621,4.34000015
40886,40.886509,803.324463,803.786621,4.34000015
40887,40.887509,803.324463,803.786621,4.34000015
40888,40.888512,803.324463,803.786621,4.34000015
40889,40.889564,803.324463,803.786621,4.34000015
40890,40.890514,803.324463,803.786621,4.34000015
40891,40.891513,803.324463,803.786621,4.34000015
40892,40.892512,803.324463,803.786621,4.34000015
40893,40.893507,803.324463,803.786621,4.34000015
40894,40.894514,803.324463,803.786621,4.34000015
40895,40.895510,803.324463,803.786621,4.34000015
40896,40.896509,803.324463,803.786621,4.34000015
40897,40.897512,803.324463,803.786621,4.34000015
40898,40.898511,803.324463,803.786621,4.34000015
40899,40.899507,803.324463,803.786621,4.34000015
40900,40.900514,803.324463,803.786621,4.34000015
40901,40.901525,803.324463,803.786621,4.34000015
40902,40.902513,803.324463,803.786621,4.34000015
40903,40.903513,803.324463,803.786621,4.34000015
40904,40.904510,803.324463,803.786621,4.55999994
40905,40.905510,803.324463,803.786621,4.55999994
40906,40.906514,803.324463,803.786621,4.55999994
40907,40.907514,803.324463,803.786621,4.55999994
40908,40.908510,803.324463,803.786621,4.55999994
40909,40.909510,803.324463,803.786621,4.55999994
40910,40.910514,803.324463,803.786621,4.55999994
40911,40.911509,803.324463,803.786621,4.55999994
40912,40.912569,803.324463,803.786621,4.55999994
40913,40.913510,803.324463,803.786621,4.55999994
40914,40.914514,803.324463,803.786621,4.55999994
40915,40.915514,803.324463,803.786621,4.55999994
40916,40.916511,803.324463,803.786621,4.55999994
40917,40.917511,803.324463,803.786621,4.55999994
40918,40.918507,803.324463,803.786621,4.55999994
40919,40.919507,803.324463,803.786621,4.55999994
40920,40.920511,803.324463,803.786621,4.55999994
40921,40.921514,803.324463,803.786621,4.55999994
40922,40.922535,803.324463,803.786621,4.55999994
40923,40.923526,803.324463,803.786621,4.55999994
40924,40.924507,803.324463,803.786621,4.84000015
40925,40.925507,803.324463,803.786621,4.84000015
40926,40.926511,803.324463,803.786621,4.84000015
40927,40.927511,803.324463,803.786621,4.84000015
40928,40.928507,803.324463,803.786621,4.84000015
40929,40.929507,803.324463,803.786621,4.84000015
40930,40.930512,803.324463,803.786621,4.84000015
40931,40.931514,803.324463,803.786621,4.84000015
40932,40.932509,803.324463,803.786621,4.84000015
40933,40.933507,803.324463,803.786621,4.84000015
40934,40.934554,803.324463,803.786621,4.84000015
40935,40.935522,803.324463,803.786621,4.84000015
40936,40.936510,803.324463,803.786621,4.84000015
40937,40.937509,803.324463,803.786621,4.84000015
40938,40.938513,803.324463,803.786621,4.84000015
40939,40.939512,803.324463,803.786621,4.84000015
40940,40.940507,803.324463,803.786621,4.84000015
40941,40.941510,803.324463,803.786621,4.84000015
40942,40.942513,803.324463,803.786621,4.84000015
40943,40.943512,803.324463,803.786621,4.84000015
40944,40.944508,803.324463,803.786621,4.55000019
40945,40.945507,803.324463,803.786621,4.55000019
40946,40.946524,803.324463,803.786621,4.55000019
40947,40.947512,803.324463,803.786621,4.55000019
40948,40.948511,803.324463,803.786621,4.55000019
40949,40.949515,803.324463,803.786621,4.55000019
40950,40.950514,803.324463,803.786621,4.55000019
40951,40.951512,803.324463,803.786621,4.55000019
40952,40.952511,803.324463,803.786621,4.55000019
40953,40.953507,803.324463,803.786621,4.55000019
40954,40.954514,803.324463,803.786621,4.55000019
40955,40.955510,803.324463,803.786621,4.55000019
40956,40.956509,803.324463,803.786621,4.55000019
40957,40.957527,803.324463,803.786621,4.55000019
40958,40.958507,803.324463,803.786621,4.55000019
40959,40.959514,803.324463,803.786621,4.55000019
40960,40.960510,803.324463,803.786621,4.55000019
40961,40.961512,803.324463,803.786621,4.55000019
40962,40.962507,803.324463,803.786621,4.55000019
40963,40.963507,803.324463,803.786621,4.55000019
40964,40.964510,803.324463,803.786621,4.46999979
40965,40.965509,803.324463,803.786621,4.46999979
40966,40.966513,803.324463,803.786621,4.46999979
40967,40.967627,803.324463,803.786621,4.46999979
40968,40.968507,803.324463,803.786621,4.46999979
40969,40.969512,803.324463,803.786621,4.46999979
40970,40.970512,803.324463,803.786621,4.46999979
40971,40.971511,803.324463,803.786621,4.46999979
40972,40.972511,803.324463,803.786621,4.46999979
40973,40.973507,803.324463,803.786621,4.46999979
40974,40.974507,803.324463,803.786621,4.46999979
40975,40.975512,803.324463,803.786621,4.46999979
40976,40.976512,803.324463,803.786621,4.46999979
40977,40.977508,803.324463,803.786621,4.46999979
40978,40.978532,803.324463,803.786621,4.46999979
40979,40.979524,803.324463,803.786621,4.46999979
40980,40.980513,803.324463,803.786621,4.46999979
40981,40.981508,803.324463,803.786621,4.46999979
40982,40.982512,803.324463,803.786621,4.46999979
40983,40.983512,803.324463,803.786621,4.46999979
40984,40.984508,803.324463,803.786621,4.53999996
40985,40.985508,803.324463,803.786621,4.53999996
40986,40.986512,803.324463,803.786621,4.53999996
40987,40.987512,803.324463,803.786621,4.53999996
40988,40.988509,803.324463,803.786621,4.53999996
40989,40.989526,803.324463,803.786621,4.53999996
40990,40.990522,803.324463,803.786621,4.53999996
40991,40.991514,803.324463,803.786621,4.53999996
40992,40.992514,803.324463,803.786621,4.53999996
40993,40.993510,803.324463,803.786621,4.53999996
40994,40.994510,803.324463,803.786621,4.53999996
40995,40.995514,803.324463,803.786621,4.53999996
40996,40.996514,803.324463,803.786621,4.53999996
40997,40.997510,803.324463,803.786621,4.53999996
40998,40.998508,803.324463,803.786621,4.53999996
40999,40.999511,803.324463,803.786621,4.53999996
41000,41.000529,803.324463,803.786621,4.53999996
41001,41.001512,803.324463,803.786621,4.53999996
41002,41.002511,803.324463,803.786621,4.53999996
41003,41.003514,803.324463,803.786621,4.53999996
41004,41.004513,803.324463,803.786621,4.48999977
41005,41.005509,803.324463,803.786621,4.48999977
41006,41.006508,803.324463,803.786621,4.48999977
41007,41.007511,803.324463,803.786621,4.48999977
41008,41.008510,803.324463,803.786621,4.48999977
41009,41.009514,803.324463,803.786621,4.48999977
41010,41.010513,803.324463,803.786621,4.48999977
41011,41.011525,803.324463,803.786621,4.48999977
41012,41.012513,803.324463,803.786621,4.48999977
41013,41.013512,803.324463,803.786621,4.48999977
41014,41.014508,803.324463,803.786621,4.48999977
41015,41.015507,803.324463,803.786621,4.48999977
41016,41.016510,803.324463,803.786621,4.48999977
41017,41.017509,803.324463,803.786621,4.48999977
41018,41.018513,803.324463,803.786621,4.48999977
41019,41.019512,803.324463,803.786621,4.48999977
41020,41.020507,803.324463,803.786621,4.48999977
41021,41.021510,803.324463,803.786621,4.48999977
41022,41.022528,803.324463,803.786621,4.48999977
41023,41.023508,803.324463,803.786621,4.48999977
41024,41.024507,803.324463,803.786621,4.46000004
41025,41.025510,803.324463,803.786621,4.46000004
41026,41.026509,803.324463,803.786621,4.46000004
41027,41.027513,803.324463,803.786621,4.46000004
41028,41.028512,803.324463,803.786621,4.46000004
41029,41.029507,803.324463,803.786621,4.46000004
41030,41.030514,803.324463,803.786621,4.46000004
41031,41.031513,803.324463,803.786621,4.46000004
41032,41.032512,803.324463,803.786621,4.46000004
41033,41.033533,803.324463,803.786621,4.46000004
41034,41.034639,803.324463,803.786621,4.46000004
41035,41.035511,803.324463,803.786621,4.46000004
41036,41.036508,803.324463,803.786621,4.46000004
41037,41.037507,803.324463,803.786621,4.46000004
41038,41.038512,803.324463,803.786621,4.46000004
41039,41.039512,803.324463,803.786621,4.46000004
41040,41.040508,803.324463,803.786621,4.46000004
41041,41.041511,803.324463,803.786621,4.46000004
41042,41.042507,803.324463,803.786621,4.46000004
41043,41.043507,803.324463,803.786621,4.46000004
41044,41.044511,803.324463,803.786621,4.53999996
41045,41.045523,803.324463,803.786621,4.53999996
41046,41.046512,803.324463,803.786621,4.53999996
41047,41.047512,803.324463,803.786621,4.53999996
41048,41.048526,803.324463,803.786621,4.53999996
41049,41.049514,803.324463,803.786621,4.53999996
41050,41.050514,803.324463,803.786621,4.53999996
41051,41.051513,803.324463,803.786621,4.53999996
41052,41.052513,803.324463,803.786621,4.53999996
41053,41.053510,803.324463,803.786621,4.53999996
41054,41.054510,803.324463,803.786621,4.53999996
41055,41.055529,803.324463,803.786621,4.53999996
41056,41.056509,803.324463,803.786621,4.53999996
41057,41.057509,803.324463,803.786621,4.53999996
41058,41.058513,803.324463,803.786621,4.53999996
41059,41.059513,803.324463,803.786621,4.53999996
41060,41.060510,803.324463,803.786621,4.53999996
41061,41.061513,803.324463,803.786621,4.53999996
41062,41.062509,803.324463,803.786621,4.53999996
41063,41.063507,803.324463,803.786621,4.53999996
41064,41.064510,803.324463,803.786621,3.06999993
41065,41.065606,803.324463,803.786621,3.06999993
41066,41.066509,803.324463,803.786621,3.06999993
41067,41.067513,803.324463,803.786621,3.06999993
41068,41.068512,803.324463,803.786621,3.06999993
41069,41.069508,803.324463,803.786621,3.06999993
41070,41.070507,803.324463,803.786621,3.06999993
41071,41.071513,803.324463,803.786621,3.06999993
41072,41.072512,803.324463,803.786621,3.06999993
41073,41.073508,803.324463,803.786621,3.06999993
41074,41.074507,803.324463,803.786621,3.06999993
41075,41.075535,803.324463,803.786621,3.06999993
41076,41.076523,803.324463,803.786621,3.06999993
41077,41.077511,803.324463,803.786621,3.06999993
41078,41.078511,803.324463,803.786621,3.06999993
41079,41.079514,803.324463,803.786621,3.06999993
41080,41.080513,803.324463,803.786621,3.06999993
41081,41.081512,803.324463,803.786621,3.06999993
41082,41.082511,803.324463,803.786621,3.06999993
41083,41.083514,803.324463,803.786621,3.06999993
41084,41.084513,803.324463,803.786621,3.06999993
41085,41.085509,803.324463,803.786621,3.06999993
41086,41.086508,803.324463,803.786621,3.06999993
41087,41.087524,803.324463,803.786621,3.06999993
41088,41.088512,803.324463,803.786621,3.06999993
41089,41.089511,803.324463,803.786621,3.06999993
41090,41.090514,803.324463,803.786621,3.06999993
41091,41.091509,803.324463,803.786621,3.06999993
41092,41.092512,803.324463,803.786621,3.06999993
41093,41.093511,803.324463,803.786621,3.06999993
41094,41.094514,803.324463,803.786621,3.06999993
41095,41.095514,803.324463,803.786621,3.06999993
41096,41.096509,803.324463,803.786621,3.06999993
41097,41.097508,803.324463,803.786621,3.06999993
41098,41.098559,803.324463,803.786621,3.06999993
41099,41.099511,803.324463,803.786621,3.06999993
41100,41.100507,803.324463,803.786621,3.06999993
41101,41.101529,803.324463,803.786621,3.06999993
41102,41.102513,803.324463,803.786621,3.06999993
41103,41.103510,803.324463,803.786621,3.06999993
41104,41.104509,803.324463,803.786621,3.17000008
41105,41.105514,803.324463,803.786621,3.17000008
41106,41.106514,803.324463,803.786621,3.17000008
41107,41.107510,803.324463,803.786621,3.17000008
41108,41.108510,803.324463,803.786621,3.17000008
41109,41.109526,803.324463,803.786621,3.17000008
41110,41.110507,803.324463,803.786621,3.17000008
41111,41.111510,803.324463,803.786621,3.17000008
41112,41.112514,803.324463,803.786621,3.17000008
41113,41.113514,803.324463,803.786621,3.17000008
41114,41.114510,803.324463,803.786621,3.17000008
41115,41.115510,803.324463,803.786621,3.17000008
41116,41.116514,803.324463,803.786621,3.17000008
41117,41.117514,803.324463,803.786621,3.17000008
41118,41.118511,803.324463,803.786621,3.17000008
41119,41.119605,803.324463,803.786621,3.17000008
41120,41.120509,803.324463,803.786621,3.17000008
41121,41.121508,803.324463,803.786621,3.17000008
41122,41.122508,803.324463,803.786621,3.17000008
41123,41.123512,803.324463,803.786621,3.17000008
41124,41.124512,803.324463,803.786621,3.1500001
41125,41.125509,803.324463,803.786621,3.1500001
41126,41.126508,803.324463,803.786621,3.1500001
41127,41.127513,803.324463,803.786621,3.1500001
41128,41.128512,803.324463,803.786621,3.1500001
41129,41.129507,803.324463,803.786621,3.1500001
41130,41.130525,803.324463,803.786621,3.1500001
41131,41.131508,803.324463,803.786621,3.1500001
41132,41.132507,803.324463,803.786621,3.1500001
41133,41.133510,803.324463,803.786621,3.1500001
41134,41.134509,803.324463,803.786621,3.1500001
41135,41.135513,803.324463,803.786621,3.1500001
41136,41.136512,803.324463,803.786621,3.1500001
41137,41.137508,803.324463,803.786621,3.1500001
41138,41.138507,803.324463,803.786621,3.1500001
41139,41.139510,803.324463,803.7854,3.1500001
41140,41.140527,803.324463,803.7854,3.1500001
41141,41.141510,803.324463,803.7854,3.1500001
41142,41.142509,803.324463,803.7854,3.1500001
41143,41.143513,803.324463,803.7854,3.1500001
41144,41.144512,803.324463,803.7854,3.16000009
41145,41.145507,803.324463,803.7854,3.16000009
41146,41.146514,803.324463,803.7854,3.16000009
41147,41.147510,803.324463,803.7854,3.16000009
41148,41.148509,803.324463,803.7854,3.16000009
41149,41.149512,803.324463,803.7854,3.16000009
41150,41.150511,803.324463,803.7854,3.16000009
41151,41.151510,803.324463,803.7854,3.16000009
41152,41.152523,803.324463,803.7854,3.16000009
41153,41.153528,803.324463,803.7854,3.16000009
41154,41.154508,803.324463,803.7854,3.16000009
41155,41.155507,803.324463,803.7854,3.16000009
41156,41.156510,803.324463,803.7854,3.16000009
41157,41.157509,803.324463,803.7854,3.16000009
41158,41.158513,803.324463,803.7854,3.16000009
41159,41.159512,803.324463,803.7854,3.16000009
41160,41.160507,803.324463,803.7854,3.16000009
41161,41.161510,803.324463,803.7854,3.16000009
41162,41.162513,803.324463,803.7854,3.16000009
41163,41.163512,803.324463,803.7854,3.16000009
41164,41.164523,803.324463,803.7854,3.13000011
41165,41.165512,803.324463,803.7854,3.13000011
41166,41.166512,803.324463,803.7854,3.13000011
41167,41.167508,803.324463,803.7854,3.13000011
41168,41.168508,803.324463,803.7854,3.13000011
41169,41.169512,803.324463,803.7854,3.13000011
41170,41.170512,803.324463,803.7854,3.13000011
41171,41.171511,803.324463,803.7854,3.13000011
41172,41.172511,803.324463,803.7854,3.13000011
41173,41.173507,803.324463,803.7854,3.13000011
41174,41.174526,803.324463,803.7854,3.13000011
41175,41.175507,803.324463,803.7854,3.13000011
41176,41.176515,803.324463,803.7854,3.13000011
41177,41.177511,803.324463,803.7854,3.13000011
41178,41.178511,803.324463,803.7854,3.13000011
41179,41.179507,803.324463,803.7854,3.13000011
41180,41.180507,803.324463,803.7854,3.13000011
41181,41.181514,803.324463,803.7854,3.13000011
41182,41.182514,803.324463,803.7854,3.13000011
41183,41.183510,803.324463,803.7854,3.13000011
41184,41.184524,803.324463,803.7854,3.1400001
41185,41.185508,803.324463,803.7854,3.1400001
41186,41.186512,803.324463,803.7854,3.1400001
41187,41.187512,803.324463,803.7854,3.1400001
41188,41.188508,803.324463,803.7854,3.1400001
41189,41.189508,803.324463,803.7854,3.1400001
41190,41.190512,803.324463,803.7854,3.1400001
41191,41.191508,803.324463,803.7854,3.1400001
41192,41.192512,803.324463,803.7854,3.1400001
41193,41.193512,803.324463,803.7854,3.1400001
41194,41.194507,803.324463,803.7854,3.1400001
41195,41.195574,803.324463,803.7854,3.1400001
41196,41.196511,803.324463,803.7854,3.1400001
41197,41.197507,803.324463,803.7854,3.1400001
41198,41.198514,803.324463,803.7854,3.1400001
41199,41.199510,803.324463,803.7854,3.1400001
41200,41.200509,803.324463,803.7854,3.1400001
41201,41.201507,803.324463,803.7854,3.1400001
41202,41.202507,803.324463,803.7854,3.1400001
41203,41.203510,803.324463,803.7854,3.1400001
41204,41.204509,803.324463,803.7854,3.17000008
41205,41.205512,803.324463,803.7854,3.17000008
41206,41.206529,803.324463,803.7854,3.17000008
41207,41.207509,803.324463,803.7854,3.17000008
41208,41.208708,803.324463,803.7854,3.17000008
41209,41.209507,803.324463,803.7854,3.17000008
41210,41.210511,803.324463,803.7854,3.17000008
41211,41.211513,803.324463,803.7854,3.17000008
41212,41.212509,803.324463,803.7854,3.17000008
41213,41.213508,803.324463,803.7854,3.17000008
41214,41.214511,803.324463,803.7854,3.17000008
41215,41.215511,803.324463,803.7854,3.17000008
41216,41.216514,803.324463,803.7854,3.17000008
41217,41.217521,803.324463,803.7854,3.17000008
41218,41.218509,803.324463,803.7854,3.17000008
41219,41.219508,803.324463,803.7854,3.17000008
41220,41.220512,803.324463,803.7854,3.17000008
41221,41.221514,803.324463,803.7854,3.17000008
41222,41.222510,803.324463,803.7854,3.17000008
41223,41.223509,803.324463,803.7854,3.17000008
41224,41.224512,803.324463,803.7854,3.19000006
41225,41.225511,803.324463,803.7854,3.19000006
41226,41.226507,803.324463,803.7854,3.19000006
41227,41.227514,803.324463,803.7854,3.19000006
41228,41.228522,803.324463,803.7854,3.19000006
41229,41.229510,803.324463,803.7854,3.19000006
41230,41.230510,803.324463,803.7854,3.19000006
41231,41.231510,803.324463,803.7854,3.19000006
41232,41.232510,803.324463,803.7854,3.19000006
41233,41.233514,803.324463,803.7854,3.19000006
41234,41.234514,803.324463,803.7854,3.19000006
41235,41.235510,803.324463,803.7854,3.19000006
41236,41.236510,803.324463,803.7854,3.19000006
41237,41.237514,803.324463,803.7854,3.19000006
41238,41.238514,803.324463,803.7854,3.19000006
41239,41.239522,803.324463,803.7854,3.19000006
41240,41.240511,803.324463,803.7854,3.19000006
41241,41.241513,803.324463,803.7854,3.19000006
41242,41.242510,803.324463,803.7854,3.19000006
41243,41.243510,803.324463,803.7854,3.19000006
41244,41.244514,803.324463,803.7854,3.06999993
41245,41.245514,803.324463,803.7854,3.06999993
41246,41.246510,803.324463,803.7854,3.06999993
41247,41.247510,803.324463,803.7854,3.06999993
41248,41.248514,803.324463,803.7854,3.06999993
41249,41.249528,803.324463,803.7854,3.06999993
41250,41.250509,803.324463,803.7854,3.06999993
41251,41.251512,803.324463,803.7854,3.06999993
41252,41.252508,803.324463,803.7854,3.06999993
41253,41.253508,803.324463,803.7854,3.06999993
41254,41.254512,803.324463,803.7854,3.06999993
41255,41.255512,803.324463,803.7854,3.06999993
41256,41.256508,803.324463,803.7854,3.06999993
41257,41.257508,803.324463,803.7854,3.06999993
41258,41.258512,803.324463,803.7854,3.06999993
41259,41.259527,803.324463,803.7854,3.06999993
41260,41.260514,803.324463,803.7854,3.06999993
41261,41.261507,803.324463,803.7854,3.06999993
41262,41.262511,803.324463,803.7854,3.06999993
41263,41.263528,803.324463,803.7854,3.06999993
41264,41.264508,803.324463,803.7854,3.04999995
41265,41.265507,803.324463,803.7854,3.04999995
41266,41.266510,803.324463,803.7854,3.04999995
41267,41.267509,803.324463,803.7854,3.04999995
41268,41.268513,803.324463,803.7854,3.04999995
41269,41.269526,803.324463,803.7854,3.04999995
41270,41.270514,803.324463,803.7854,3.04999995
41271,41.271508,803.324463,803.7854,3.04999995
41272,41.272512,803.324463,803.7854,3.04999995
41273,41.273511,803.324463,803.78418,3.04999995
41274,41.274514,803.324463,803.78418,3.04999995
41275,41.275513,803.324463,803.78418,3.04999995
41276,41.276509,803.324463,803.78418,3.04999995
41277,41.277508,803.324463,803.78418,3.04999995
41278,41.278511,803.324463,803.78418,3.04999995
41279,41.279524,803.324463,803.78418,3.04999995
41280,41.280507,803.324463,803.78418,3.04999995
41281,41.281514,803.324463,803.78418,3.04999995
41282,41.282514,803.324463,803.78418,3.04999995
41283,41.283509,803.324463,803.78418,3.04999995
41284,41.284508,803.324463,803.78418,3.00999999
41285,41.285512,803.324463,803.78418,3.00999999
41286,41.286511,803.324463,803.78418,3.00999999
41287,41.287514,803.324463,803.78418,3.00999999
41288,41.288513,803.324463,803.78418,3.00999999
41289,41.289611,803.324463,803.78418,3.00999999
41290,41.290514,803.324463,803.78418,3.00999999
41291,41.291513,803.324463,803.78418,3.00999999
