Index,Time,(MiniPC_Data).is_shoot,(MiniPC_Data).buff_yaw,(MiniPC_Data).buff_pitch,((Shoot_Control).feed_ang).ref
13290,13.290088,1,-5164,-389,1280.72925
13291,13.291090,1,-5164,-389,1280.72925
13292,13.292086,1,-5164,-389,1280.72925
13293,13.293105,1,-5164,-389,1280.72925
13294,13.294088,1,-5164,-389,1280.72925
13295,13.295085,1,-5164,-389,1280.72925
13296,13.296087,1,-5164,-389,1280.72925
13297,13.297092,1,-5164,-389,1280.72925
13298,13.298085,1,-5164,-389,1280.72925
13299,13.299102,1,-5164,-389,1280.72925
13300,13.300089,1,-5164,-389,1280.72925
13301,13.301086,1,-5164,-389,1280.72925
13302,13.302087,1,-5164,-389,1280.72925
13303,13.303093,1,-5164,-389,1280.72925
13304,13.304107,1,-5164,-389,1280.72925
13305,13.305091,1,-5164,-389,1280.72925
13306,13.306088,1,-5164,-389,1280.72925
13307,13.307090,1,-5164,-389,1280.72925
13308,13.308086,1,-5164,-389,1280.72925
13309,13.309088,1,-5164,-389,1280.72925
13310,13.310087,1,-5164,-389,1280.72925
13311,13.311089,1,-5164,-389,1280.72925
13312,13.312085,1,-5164,-389,1280.72925
13313,13.313086,1,-5164,-389,1280.72925
13314,13.314099,1,-4930,-567,1280.72925
13315,13.315092,1,-4930,-567,1280.72925
13316,13.316089,1,-4930,-567,1280.72925
13317,13.317091,1,-4930,-567,1280.72925
13318,13.318086,1,-4930,-567,1280.72925
13319,13.319086,1,-4930,-567,1280.72925
13320,13.320085,1,-4930,-567,1280.72925
13321,13.321085,1,-4930,-567,1280.72925
13322,13.322091,1,-4930,-567,1280.72925
13323,13.323092,1,-4930,-567,1280.72925
13324,13.324151,1,-4930,-567,1280.72925
13325,13.325089,1,-4930,-567,1280.72925
13326,13.326093,1,-4930,-567,1280.72925
13327,13.327089,1,-4930,-567,1280.72925
13328,13.328090,1,-4930,-567,1280.72925
13329,13.329086,1,-4930,-567,1280.72925
13330,13.330091,1,-4930,-567,1280.72925
13331,13.331086,1,-4930,-567,1280.72925
13332,13.332087,1,-4930,-567,1280.72925
13333,13.333092,1,-4930,-567,1280.72925
13334,13.334093,1,-4930,-567,1280.72925
13335,13.335089,1,-4930,-567,1280.72925
13336,13.336108,1,-4930,-567,1280.72925
13337,13.337090,1,-4930,-567,1280.72925
13338,13.338087,1,-4930,-567,1280.72925
13339,13.339087,1,-4930,-567,1280.72925
13340,13.340296,1,-4930,-567,1280.72925
13341,13.341089,1,-4930,-567,1280.72925
13342,13.342088,1,-4930,-567,1280.72925
13343,13.343093,1,-4930,-567,1280.72925
13344,13.344091,1,-4930,-567,1280.72925
13345,13.345183,1,-4930,-567,1280.72925
13346,13.346299,0,-4928,-577,1280.72925
13347,13.347102,0,-4928,-577,1280.72925
13348,13.348156,0,-4928,-577,1280.72925
13349,13.349090,0,-4928,-577,1280.72925
13350,13.350165,0,-4928,-577,1280.72925
13351,13.351110,0,-4928,-577,1280.72925
13352,13.352128,0,-4928,-577,1280.72925
13353,13.353101,0,-4928,-577,1280.72925
13354,13.354085,0,-4928,-577,1280.72925
13355,13.355103,0,-4928,-577,1280.72925
13356,13.356089,0,-4928,-577,1280.72925
13357,13.357085,0,-4928,-577,1280.72925
13358,13.358107,0,-4928,-577,1280.72925
13359,13.359090,0,-4928,-577,1280.72925
13360,13.360090,0,-4928,-577,1280.72925
13361,13.361091,0,-4928,-577,1280.72925
13362,13.362088,0,-4928,-577,1280.72925
13363,13.363090,0,-4928,-577,1280.72925
13364,13.364087,0,-4928,-577,1280.72925
13365,13.365088,0,-4928,-577,1280.72925
13366,13.366093,0,-4928,-577,1280.72925
13367,13.367086,0,-4928,-577,1280.72925
13368,13.368092,0,-4928,-577,1280.72925
13369,13.369151,0,-4928,-577,1280.72925
13370,13.370093,0,-4928,-577,1280.72925
13371,13.371090,0,-4928,-577,1280.72925
13372,13.372092,0,-4928,-577,1280.72925
13373,13.373088,0,-4928,-577,1280.72925
13374,13.374090,0,-4928,-577,1280.72925
13375,13.375086,0,-4928,-577,1280.72925
13376,13.376088,0,-4928,-577,1280.72925
13377,13.377093,0,-4928,-577,1280.72925
13378,13.378086,0,-4926,-587,1280.72925
13379,13.379092,0,-4926,-587,1280.72925
13380,13.380088,0,-4926,-587,1280.72925
13381,13.381161,0,-4926,-587,1280.72925
13382,13.382091,0,-4926,-587,1280.72925
13383,13.383087,0,-4926,-587,1280.72925
13384,13.384087,0,-4926,-587,1280.72925
13385,13.385091,0,-4926,-587,1280.72925
13386,13.386093,0,-4926,-587,1280.72925
13387,13.387089,0,-4926,-587,1280.72925
13388,13.388090,0,-4926,-587,1280.72925
13389,13.389085,0,-4926,-587,1280.72925
13390,13.390090,0,-4926,-587,1280.72925
13391,13.391086,0,-4926,-587,1280.72925
13392,13.392087,0,-4926,-587,1280.72925
13393,13.393129,0,-4926,-587,1280.72925
13394,13.394085,0,-4926,-587,1280.72925
13395,13.395089,0,-4926,-587,1280.72925
13396,13.396085,0,-4926,-587,1280.72925
13397,13.397086,0,-4926,-587,1280.72925
13398,13.398091,0,-4926,-587,1280.72925
13399,13.399092,0,-4926,-587,1280.72925
13400,13.400090,0,-4926,-587,1280.72925
13401,13.401091,0,-4926,-587,1280.72925
13402,13.402088,0,-4926,-587,1280.72925
13403,13.403088,0,-4926,-587,1280.72925
13404,13.404093,0,-4926,-587,1280.72925
13405,13.405122,0,-4926,-587,1280.72925
13406,13.406086,0,-4926,-574,1280.72925
13407,13.407090,0,-4926,-574,1280.72925
13408,13.408086,0,-4926,-574,1280.72925
13409,13.409087,0,-4926,-574,1280.72925
13410,13.410086,0,-4926,-574,1280.72925
13411,13.411087,0,-4926,-574,1280.72925
13412,13.412092,0,-4926,-574,1280.72925
13413,13.413106,0,-4926,-574,1280.72925
13414,13.414092,0,-4926,-574,1280.72925
13415,13.415088,0,-4926,-574,1280.72925
13416,13.416088,0,-4926,-574,1280.72925
13417,13.417093,0,-4926,-574,1280.72925
13418,13.418103,0,-4926,-574,1280.72925
13419,13.419087,0,-4926,-574,1280.72925
13420,13.420087,0,-4926,-574,1280.72925
13421,13.421088,0,-4926,-574,1280.72925
13422,13.422094,0,-4926,-574,1280.72925
13423,13.423086,0,-4926,-574,1280.72925
13424,13.424092,0,-4926,-574,1280.72925
13425,13.425093,0,-4926,-574,1280.72925
13426,13.426090,0,-4926,-574,1280.72925
13427,13.427092,0,-4926,-574,1280.72925
13428,13.428088,0,-4926,-574,1280.72925
13429,13.429090,0,-4926,-574,1280.72925
13430,13.430107,0,-4926,-574,1280.72925
13431,13.431090,0,-4926,-574,1280.72925
13432,13.432087,0,-4926,-574,1280.72925
13433,13.433089,0,-4911,-590,1280.72925
13434,13.434086,0,-4911,-590,1280.72925
13435,13.435087,0,-4911,-590,1280.72925
13436,13.436093,0,-4911,-590,1280.72925
13437,13.437085,0,-4911,-590,1280.72925
13438,13.438090,0,-4911,-590,1280.72925
13439,13.439092,0,-4911,-590,1280.72925
13440,13.440091,0,-4911,-590,1280.72925
13441,13.441104,0,-4911,-590,1280.72925
13442,13.442088,0,-4911,-590,1280.72925
13443,13.443085,0,-4911,-590,1280.72925
13444,13.444086,0,-4911,-590,1280.72925
13445,13.445092,0,-4911,-590,1280.72925
13446,13.446093,0,-4911,-590,1280.72925
13447,13.447090,0,-4911,-590,1280.72925
13448,13.448091,0,-4911,-590,1280.72925
13449,13.449086,0,-4911,-590,1280.72925
13450,13.450091,0,-4911,-590,1280.72925
13451,13.451086,0,-4911,-590,1280.72925
13452,13.452181,0,-4911,-590,1280.72925
13453,13.453092,0,-4911,-590,1280.72925
13454,13.454088,0,-4911,-590,1280.72925
13455,13.455089,0,-4911,-590,1280.72925
13456,13.456085,0,-4911,-590,1280.72925
13457,13.457086,0,-4911,-590,1280.72925
13458,13.458091,0,-4911,-590,1280.72925
13459,13.459092,0,-4911,-590,1280.72925
13460,13.460091,0,-4903,-598,1280.72925
13461,13.461106,0,-4903,-598,1280.72925
13462,13.462089,0,-4903,-598,1280.72925
13463,13.463110,0,-4903,-598,1280.72925
13464,13.464107,0,-4903,-598,1280.72925
13465,13.465107,0,-4903,-598,1280.72925
13466,13.466085,0,-4903,-598,1280.72925
13467,13.467089,0,-4903,-598,1280.72925
13468,13.468091,0,-4903,-598,1280.72925
13469,13.469086,0,-4903,-598,1280.72925
13470,13.470091,0,-4903,-598,1280.72925
13471,13.471086,0,-4903,-598,1280.72925
13472,13.472087,0,-4903,-598,1280.72925
13473,13.473092,0,-4903,-598,1280.72925
13474,13.474093,0,-4903,-598,1280.72925
13475,13.475151,0,-4903,-598,1280.72925
13476,13.476092,0,-4903,-598,1280.72925
13477,13.477087,0,-4903,-598,1280.72925
13478,13.478092,0,-4903,-598,1280.72925
13479,13.479093,0,-4903,-598,1280.72925
13480,13.480092,0,-4903,-598,1280.72925
13481,13.481092,0,-4903,-598,1280.72925
13482,13.482089,0,-4903,-598,1280.72925
13483,13.483090,0,-4903,-598,1280.72925
13484,13.484086,0,-4903,-598,1280.72925
13485,13.485088,0,-4903,-598,1280.72925
13486,13.486093,0,-4903,-598,1280.72925
13487,13.487100,0,-4903,-598,1280.72925
13488,13.488092,0,-4903,-598,1280.72925
13489,13.489089,0,-4903,-598,1280.72925
13490,13.490086,0,-4903,-598,1280.72925
13491,13.491091,0,-4903,-598,1280.72925
13492,13.492093,0,-4903,-598,1280.72925
13493,13.493089,0,-4905,-604,1280.72925
13494,13.494091,0,-4905,-604,1280.72925
13495,13.495087,0,-4905,-604,1280.72925
13496,13.496089,0,-4905,-604,1280.72925
13497,13.497085,0,-4905,-604,1280.72925
13498,13.498150,0,-4905,-604,1280.72925
13499,13.499085,0,-4905,-604,1280.72925
13500,13.500093,0,-4905,-604,1280.72925
13501,13.501089,0,-4905,-604,1280.72925
13502,13.502091,0,-4905,-604,1280.72925
13503,13.503087,0,-4905,-604,1280.72925
13504,13.504089,0,-4905,-604,1280.72925
13505,13.505085,0,-4905,-604,1280.72925
13506,13.506087,0,-4905,-604,1280.72925
13507,13.507093,0,-4905,-604,1280.72925
13508,13.508085,0,-4905,-604,1280.72925
13509,13.509091,0,-4905,-604,1280.72925
13510,13.510106,0,-4905,-604,1280.72925
13511,13.511089,0,-4905,-604,1280.72925
13512,13.512086,0,-4905,-604,1280.72925
13513,13.513088,0,-4905,-604,1280.72925
13514,13.514093,0,-4905,-604,1280.72925
13515,13.515085,0,-4905,-604,1280.72925
13516,13.516089,0,-4905,-604,1280.72925
13517,13.517090,0,-4905,-604,1280.72925
13518,13.518086,0,-4899,-619,1280.72925
13519,13.519087,0,-4899,-619,1280.72925
13520,13.520085,0,-4899,-619,1280.72925
13521,13.521164,0,-4899,-619,1280.72925
13522,13.522086,0,-4899,-619,1280.72925
13523,13.523103,0,-4899,-619,1280.72925
13524,13.524085,0,-4899,-619,1280.72925
13525,13.525091,0,-4899,-619,1280.72925
13526,13.526091,0,-4899,-619,1280.72925
13527,13.527087,0,-4899,-619,1280.72925
13528,13.528088,0,-4899,-619,1280.72925
13529,13.529093,0,-4899,-619,1280.72925
13530,13.530089,0,-4899,-619,1280.72925
13531,13.531085,0,-4899,-619,1280.72925
13532,13.532086,0,-4899,-619,1280.72925
13533,13.533090,0,-4899,-619,1280.72925
13534,13.534100,0,-4899,-619,1280.72925
13535,13.535092,0,-4899,-619,1280.72925
13536,13.536088,0,-4899,-619,1280.72925
13537,13.537089,0,-4899,-619,1280.72925
13538,13.538085,0,-4894,-625,1280.72925
13539,13.539086,0,-4894,-625,1280.72925
13540,13.540085,0,-4894,-625,1280.72925
13541,13.541085,0,-4894,-625,1280.72925
13542,13.542090,0,-4894,-625,1280.72925
13543,13.543091,0,-4894,-625,1280.72925
13544,13.544087,0,-4894,-625,1280.72925
13545,13.545112,0,-4894,-625,1280.72925
13546,13.546104,0,-4894,-625,1280.72925
13547,13.547087,0,-4894,-625,1280.72925
13548,13.548092,0,-4894,-625,1280.72925
13549,13.549093,0,-4894,-625,1280.72925
13550,13.550092,0,-4894,-625,1280.72925
13551,13.551085,0,-4894,-625,1280.72925
13552,13.552090,0,-4894,-625,1280.72925
13553,13.553092,0,-4894,-625,1280.72925
13554,13.554089,0,-4894,-625,1280.72925
13555,13.555090,0,-4894,-625,1280.72925
13556,13.556087,0,-4894,-625,1280.72925
13557,13.557088,0,-4894,-625,1280.72925
13558,13.558085,0,-4892,-628,1280.72925
13559,13.559086,0,-4892,-628,1280.72925
13560,13.560086,0,-4892,-628,1280.72925
13561,13.561087,0,-4892,-628,1280.72925
13562,13.562093,0,-4892,-628,1280.72925
13563,13.563173,0,-4892,-628,1280.72925
13564,13.564093,0,-4892,-628,1280.72925
13565,13.565090,0,-4892,-628,1280.72925
13566,13.566092,0,-4892,-628,1280.72925
13567,13.567088,0,-4892,-628,1280.72925
13568,13.568104,0,-4892,-628,1280.72925
13569,13.569087,0,-4892,-628,1280.72925
13570,13.570087,0,-4892,-628,1280.72925
13571,13.571089,0,-4892,-628,1280.72925
13572,13.572085,0,-4892,-628,1280.72925
13573,13.573087,0,-4892,-628,1280.72925
13574,13.574092,0,-4892,-628,1280.72925
13575,13.575108,0,-4892,-628,1280.72925
13576,13.576092,0,-4892,-628,1280.72925
13577,13.577088,0,-4892,-628,1280.72925
13578,13.578091,0,-4890,-631,1280.72925
13579,13.579087,0,-4890,-631,1280.72925
13580,13.580091,0,-4890,-631,1280.72925
13581,13.581103,0,-4890,-631,1280.72925
13582,13.582086,0,-4890,-631,1280.72925
13583,13.583091,0,-4890,-631,1280.72925
13584,13.584092,0,-4890,-631,1280.72925
13585,13.585088,0,-4890,-631,1280.72925
13586,13.586108,0,-4890,-631,1280.72925
13587,13.587091,0,-4890,-631,1280.72925
13588,13.588087,0,-4890,-631,1280.72925
13589,13.589088,0,-4890,-631,1280.72925
13590,13.590086,0,-4890,-631,1280.72925
13591,13.591087,0,-4890,-631,1280.72925
13592,13.592092,0,-4890,-631,1280.72925
13593,13.593093,0,-4890,-631,1280.72925
13594,13.594089,0,-4890,-631,1280.72925
13595,13.595090,0,-4890,-631,1280.72925
13596,13.596086,0,-4890,-631,1280.72925
13597,13.597104,0,-4890,-631,1280.72925
13598,13.598087,0,-4887,-634,1280.72925
13599,13.599092,0,-4887,-634,1280.72925
13600,13.600088,0,-4887,-634,1280.72925
13601,13.601093,0,-4887,-634,1280.72925
13602,13.602085,0,-4887,-634,1280.72925
13603,13.603090,0,-4887,-634,1280.72925
13604,13.604091,0,-4887,-634,1280.72925
13605,13.605087,0,-4887,-634,1280.72925
13606,13.606088,0,-4887,-634,1280.72925
13607,13.607103,0,-4887,-634,1280.72925
13608,13.608086,0,-4887,-634,1280.72925
13609,13.609091,0,-4887,-634,1280.72925
13610,13.610087,0,-4887,-634,1280.72925
13611,13.611092,0,-4887,-634,1280.72925
13612,13.612093,0,-4887,-634,1280.72925
13613,13.613088,0,-4887,-634,1280.72925
13614,13.614089,0,-4887,-634,1280.72925
13615,13.615086,0,-4887,-634,1280.72925
13616,13.616087,0,-4887,-634,1280.72925
13617,13.617093,0,-4887,-634,1280.72925
13618,13.618105,0,-4887,-634,1280.72925
13619,13.619089,0,-4887,-634,1280.72925
13620,13.620089,0,-4887,-634,1280.72925
13621,13.621090,0,-4887,-634,1280.72925
13622,13.622087,0,-4887,-634,1280.72925
13623,13.623088,0,-4887,-634,1280.72925
13624,13.624085,0,-4887,-634,1280.72925
13625,13.625086,0,-4887,-634,1280.72925
13626,13.626092,0,-4882,-671,1280.72925
13627,13.627085,0,-4882,-671,1280.72925
13628,13.628153,0,-4882,-671,1280.72925
13629,13.629091,0,-4882,-671,1280.72925
13630,13.630090,0,-4882,-671,1280.72925
13631,13.631086,0,-4882,-671,1280.72925
13632,13.632088,0,-4882,-671,1280.72925
13633,13.633093,0,-4882,-671,1280.72925
13634,13.634086,0,-4882,-671,1280.72925
13635,13.635092,0,-4882,-671,1280.72925
13636,13.636093,0,-4882,-671,1280.72925
13637,13.637090,0,-4882,-671,1280.72925
13638,13.638091,0,-4882,-671,1280.72925
13639,13.639102,0,-4882,-671,1280.72925
13640,13.640107,0,-4882,-671,1280.72925
13641,13.641090,0,-4882,-671,1280.72925
13642,13.642088,0,-4882,-671,1280.72925
13643,13.643089,0,-4882,-671,1280.72925
13644,13.644086,0,-4882,-671,1280.72925
13645,13.645087,0,-4882,-671,1280.72925
13646,13.646091,0,-4882,-671,1280.72925
13647,13.647091,0,-4882,-671,1280.72925
13648,13.648087,0,-4882,-671,1280.72925
13649,13.649180,0,-4882,-671,1280.72925
13650,13.650086,0,-4882,-671,1280.72925
13651,13.651091,0,-4882,-671,1280.72925
13652,13.652092,0,-4877,-706,1280.72925
13653,13.653088,0,-4877,-706,1280.72925
13654,13.654089,0,-4877,-706,1280.72925
13655,13.655085,0,-4877,-706,1280.72925
13656,13.656086,0,-4877,-706,1280.72925
13657,13.657090,0,-4877,-706,1280.72925
13658,13.658092,0,-4877,-706,1280.72925
13659,13.659208,0,-4877,-706,1280.72925
13660,13.660086,0,-4877,-706,1280.72925
13661,13.661091,0,-4877,-706,1280.72925
13662,13.662092,0,-4877,-706,1280.72925
13663,13.663088,0,-4877,-706,1280.72925
13664,13.664089,0,-4877,-706,1280.72925
13665,13.665085,0,-4877,-706,1280.72925
13666,13.666086,0,-4877,-706,1280.72925
13667,13.667091,0,-4877,-706,1280.72925
13668,13.668092,0,-4877,-706,1280.72925
13669,13.669088,0,-4877,-706,1280.72925
13670,13.670100,0,-4877,-706,1280.72925
13671,13.671092,0,-4877,-706,1280.72925
13672,13.672088,0,-4877,-706,1280.72925
13673,13.673089,0,-4877,-706,1280.72925
13674,13.674085,0,-4877,-706,1280.72925
13675,13.675086,0,-4877,-706,1280.72925
13676,13.676091,0,-4877,-706,1280.72925
13677,13.677092,0,-4877,-706,1280.72925
13678,13.678105,0,-4877,-706,1280.72925
13679,13.679087,0,-4954,-1457,1280.72925
13680,13.680191,0,-4954,-1457,1280.72925
13681,13.681085,0,-4954,-1457,1280.72925
13682,13.682091,0,-4954,-1457,1280.72925
13683,13.683093,0,-4954,-1457,1280.72925
13684,13.684089,0,-4954,-1457,1280.72925
13685,13.685091,0,-4954,-1457,1280.72925
13686,13.686087,0,-4954,-1457,1280.72925
13687,13.687089,0,-4954,-1457,1280.72925
13688,13.688085,0,-4954,-1457,1280.72925
13689,13.689087,0,-4954,-1457,1280.72925
13690,13.690148,0,-4954,-1457,1280.72925
13691,13.691091,0,-4954,-1457,1280.72925
13692,13.692111,0,-4954,-1457,1280.72925
13693,13.693099,0,-4954,-1457,1280.72925
13694,13.694086,0,-4954,-1457,1280.72925
13695,13.695091,0,-4954,-1457,1280.72925
13696,13.696093,0,-4954,-1457,1280.72925
13697,13.697089,0,-4954,-1457,1280.72925
13698,13.698092,0,-4954,-1457,1280.72925
13699,13.699088,0,-4954,-1457,1280.72925
13700,13.700093,0,-4954,-1457,1280.72925
13701,13.701153,0,-4954,-1457,1280.72925
13702,13.702093,0,-4954,-1457,1280.72925
13703,13.703089,0,-4954,-1457,1280.72925
13704,13.704085,0,-4954,-1457,1280.72925
13705,13.705086,0,-4954,-1457,1280.72925
13706,13.706092,0,-4954,-1457,1280.72925
13707,13.707085,0,-4954,-1457,1280.72925
13708,13.708090,0,-4954,-1457,1280.72925
13709,13.709092,0,-4954,-1457,1280.72925
13710,13.710091,0,-4954,-1457,1280.72925
13711,13.711092,0,-4960,-1463,1280.72925
13712,13.712111,0,-4960,-1463,1280.72925
13713,13.713099,0,-4960,-1463,1280.72925
13714,13.714092,0,-4960,-1463,1280.72925
13715,13.715088,0,-4960,-1463,1280.72925
13716,13.716089,0,-4960,-1463,1280.72925
13717,13.717085,0,-4960,-1463,1280.72925
13718,13.718086,0,-4960,-1463,1280.72925
13719,13.719091,0,-4960,-1463,1280.72925
13720,13.720086,0,-4960,-1463,1280.72925
13721,13.721091,0,-4960,-1463,1280.72925
13722,13.722092,0,-4960,-1463,1280.72925
13723,13.723088,0,-4960,-1463,1280.72925
13724,13.724153,0,-4960,-1463,1280.72925
13725,13.725092,0,-4960,-1463,1280.72925
13726,13.726088,0,-4960,-1463,1280.72925
13727,13.727093,0,-4960,-1463,1280.72925
13728,13.728085,0,-4960,-1463,1280.72925
13729,13.729089,0,-4960,-1463,1280.72925
13730,13.730085,0,-4960,-1463,1280.72925
13731,13.731090,0,-4960,-1463,1280.72925
13732,13.732091,0,-4960,-1463,1280.72925
13733,13.733087,0,-4960,-1463,1280.72925
13734,13.734088,0,-4960,-1463,1280.72925
13735,13.735092,0,-4960,-1463,1280.72925
13736,13.736101,0,-4960,-1463,1280.72925
13737,13.737093,0,-4960,-1463,1280.72925
13738,13.738090,0,-4960,-1463,1280.72925
13739,13.739091,0,-4960,-1463,1280.72925
13740,13.740089,0,-4960,-1463,1280.72925
13741,13.741090,0,-4960,-1463,1280.72925
13742,13.742086,0,-4960,-1463,1280.72925
13743,13.743087,0,-4960,-1466,1280.72925
13744,13.744092,0,-4961,-1466,1280.72925
13745,13.745093,0,-4961,-1466,1280.72925
13746,13.746090,0,-4961,-1466,1280.72925
13747,13.747100,0,-4961,-1466,1280.72925
13748,13.748093,0,-4961,-1466,1280.72925
13749,13.749090,0,-4961,-1466,1280.72925
13750,13.750085,0,-4961,-1466,1280.72925
13751,13.751091,0,-4961,-1466,1280.72925
13752,13.752117,0,-4961,-1466,1280.72925
13753,13.753103,0,-4961,-1466,1280.72925
13754,13.754090,0,-4961,-1466,1280.72925
13755,13.755087,0,-4961,-1466,1280.72925
13756,13.756088,0,-4961,-1466,1280.72925
13757,13.757093,0,-4961,-1466,1280.72925
13758,13.758101,0,-4961,-1466,1280.72925
13759,13.759093,0,-4961,-1466,1280.72925
13760,13.760093,0,-4961,-1466,1280.72925
13761,13.761086,0,-4961,-1466,1280.72925
13762,13.762092,0,-4961,-1466,1280.72925
13763,13.763093,0,-4961,-1466,1280.72925
13764,13.764090,0,-4961,-1466,1280.72925
13765,13.765091,0,-4961,-1466,1280.72925
13766,13.766088,0,-4961,-1466,1280.72925
13767,13.767089,0,-4961,-1466,1280.72925
13768,13.768086,0,-4961,-1466,1280.72925
13769,13.769100,0,-4961,-1466,1280.72925
13770,13.770087,0,-4961,-1466,1280.72925
13771,13.771093,0,-4961,-1466,1280.72925
13772,13.772086,0,-4915,-1447,1280.72925
13773,13.773091,0,-4915,-1447,1280.72925
13774,13.774092,0,-4915,-1447,1280.72925
13775,13.775089,0,-4915,-1447,1280.72925
13776,13.776091,0,-4915,-1447,1280.72925
13777,13.777086,0,-4915,-1447,1280.72925
13778,13.778086,0,-4915,-1447,1280.72925
13779,13.779091,0,-4915,-1447,1280.72925
13780,13.780108,0,-4915,-1447,1280.72925
13781,13.781091,0,-4915,-1447,1280.72925
13782,13.782087,0,-4915,-1447,1280.72925
13783,13.783088,0,-4915,-1447,1280.72925
13784,13.784093,0,-4915,-1447,1280.72925
13785,13.785085,0,-4915,-1447,1280.72925
13786,13.786090,0,-4915,-1447,1280.72925
13787,13.787091,0,-4915,-1447,1280.72925
13788,13.788105,0,-4915,-1447,1280.72925
13789,13.789088,0,-4915,-1447,1280.72925
13790,13.790087,0,-4915,-1447,1280.72925
13791,13.791104,0,-4915,-1447,1280.72925
13792,13.792087,0,-4915,-1447,1280.72925
13793,13.793092,0,-4915,-1447,1280.72925
13794,13.794093,0,-4915,-1447,1280.72925
13795,13.795089,0,-4915,-1447,1280.72925
13796,13.796090,0,-4915,-1447,1280.72925
13797,13.797086,0,-4915,-1447,1280.72925
13798,13.798087,0,-4915,-1449,1280.72925
13799,13.799092,0,-4914,-1449,1280.72925
13800,13.800087,0,-4914,-1449,1280.72925
13801,13.801092,0,-4914,-1449,1280.72925
13802,13.802231,0,-4914,-1449,1280.72925
13803,13.803085,0,-4914,-1449,1280.72925
13804,13.804090,0,-4914,-1449,1280.72925
13805,13.805091,0,-4914,-1449,1280.72925
13806,13.806087,0,-4914,-1449,1280.72925
13807,13.807088,0,-4914,-1449,1280.72925
13808,13.808093,0,-4914,-1449,1280.72925
13809,13.809104,0,-4914,-1449,1280.72925
13810,13.810090,0,-4914,-1449,1280.72925
13811,13.811087,0,-4914,-1449,1280.72925
13812,13.812088,0,-4914,-1449,1280.72925
13813,13.813118,0,-4914,-1449,1280.72925
13814,13.814108,0,-4914,-1449,1280.72925
13815,13.815086,0,-4914,-1449,1280.72925
13816,13.816091,0,-4914,-1449,1280.72925
13817,13.817093,0,-4914,-1449,1280.72925
13818,13.818090,0,-4914,-1449,1280.72925
13819,13.819092,0,-4914,-1449,1280.72925
13820,13.820091,0,-4914,-1449,1280.72925
13821,13.821092,0,-4914,-1449,1280.72925
13822,13.822089,0,-4914,-1449,1280.72925
13823,13.823091,0,-4914,-1449,1280.72925
13824,13.824087,0,-4914,-1449,1280.72925
13825,13.825101,0,-4914,-1449,1280.72925
13826,13.826085,0,-4914,-1449,1280.72925
13827,13.827091,0,-4914,-1449,1280.72925
13828,13.828093,0,-4914,-1449,1280.72925
13829,13.829089,0,-4914,-1449,1280.72925
13830,13.830085,0,-4965,-1496,1280.72925
13831,13.831090,0,-4965,-1496,1280.72925
13832,13.832092,0,-4965,-1496,1280.72925
13833,13.833088,0,-4965,-1496,1280.72925
13834,13.834091,0,-4965,-1496,1280.72925
13835,13.835087,0,-4965,-1496,1280.72925
13836,13.836113,0,-4965,-1496,1280.72925
13837,13.837105,0,-4965,-1496,1280.72925
13838,13.838088,0,-4965,-1496,1280.72925
13839,13.839085,0,-4965,-1496,1280.72925
13840,13.840090,0,-4965,-1496,1280.72925
13841,13.841086,0,-4965,-1496,1280.72925
13842,13.842087,0,-4965,-1496,1280.72925
13843,13.843091,0,-4965,-1496,1280.72925
13844,13.844092,0,-4965,-1496,1280.72925
13845,13.845088,0,-4965,-1496,1280.72925
13846,13.846089,0,-4965,-1496,1280.72925
13847,13.847104,0,-4965,-1496,1280.72925
13848,13.848087,0,-4965,-1496,1280.72925
13849,13.849092,0,-4965,-1496,1280.72925
13850,13.850088,0,-4965,-1496,1280.72925
13851,13.851092,0,-4965,-1496,1280.72925
13852,13.852093,0,-4965,-1496,1280.72925
13853,13.853089,0,-4965,-1496,1280.72925
13854,13.854090,0,-4965,-1496,1280.72925
13855,13.855086,0,-4965,-1496,1280.72925
13856,13.856087,0,-4965,-1496,1280.72925
13857,13.857092,0,-4965,-1496,1280.72925
13858,13.858105,0,-4977,-1501,1280.72925
13859,13.859088,0,-4977,-1501,1280.72925
13860,13.860087,0,-4977,-1501,1280.72925
13861,13.861088,0,-4977,-1501,1280.72925
13862,13.862093,0,-4977,-1501,1280.72925
13863,13.863085,0,-4977,-1501,1280.72925
13864,13.864090,0,-4977,-1501,1280.72925
13865,13.865090,0,-4977,-1501,1280.72925
13866,13.866087,0,-4977,-1501,1280.72925
13867,13.867088,0,-4977,-1501,1280.72925
13868,13.868092,0,-4977,-1501,1280.72925
13869,13.869104,0,-4977,-1501,1280.72925
13870,13.870101,0,-4977,-1501,1280.72925
13871,13.871087,0,-4977,-1501,1280.72925
13872,13.872092,0,-4977,-1501,1280.72925
13873,13.873093,0,-4977,-1501,1280.72925
13874,13.874089,0,-4977,-1501,1280.72925
13875,13.875090,0,-4977,-1501,1280.72925
13876,13.876086,0,-4977,-1501,1280.72925
13877,13.877087,0,-4977,-1501,1280.72925
13878,13.878093,0,-4977,-1501,1280.72925
13879,13.879085,0,-4977,-1501,1280.72925
13880,13.880102,0,-4977,-1501,1280.72925
13881,13.881085,0,-4977,-1501,1280.72925
13882,13.882092,0,-4977,-1501,1280.72925
13883,13.883093,0,-4977,-1501,1280.72925
13884,13.884090,0,-4977,-1501,1280.72925
13885,13.885091,0,-4977,-1501,1280.72925
